,noun_id,label,pred
110,lorenz__487,lorenz,lorenz
111,rossler__65,rossler,rossler
112,rikitake__329,rikitake,rikitake
113,duffing__243,duffing,duffing
114,lorenz__330,lorenz,lorenz
115,lorenz__415,lorenz,lorenz
116,duffing__65,duffing,duffing
117,lorenz__438,lorenz,lorenz
118,duffing__478,duffing,duffing
119,rossler__213,rossler,rossler
120,rikitake__15,rikitake,duffing
121,rossler__352,rossler,rossler
122,rossler__63,rossler,rossler
123,lorenz__164,lorenz,lorenz
124,chua__493,chua,chua
125,chua__215,chua,chua
126,chua__66,chua,chua
127,lorenz__385,lorenz,lorenz
128,rossler__416,rossler,rossler
129,rossler__118,rossler,rossler
130,duffing__473,duffing,duffing
131,chua__21,chua,chua
132,rossler__305,rossler,rossler
133,rossler__266,rossler,rossler
134,chua__296,chua,chua
135,chua__204,chua,chua
136,rikitake__441,rikitake,rikitake
137,rikitake__139,rikitake,rikitake
138,lorenz__287,lorenz,lorenz
139,duffing__12,duffing,duffing
140,rossler__115,rossler,rossler
141,duffing__35,duffing,duffing
142,chua__367,chua,chua
143,lorenz__2,lorenz,lorenz
144,rossler__263,rossler,rossler
145,chua__275,chua,chua
146,chua__29,chua,chua
147,chua__465,chua,chua
148,lorenz__361,lorenz,lorenz
149,lorenz__280,lorenz,lorenz
150,rikitake__243,rikitake,rikitake
151,rikitake__258,rikitake,rikitake
152,lorenz__142,lorenz,lorenz
153,rossler__451,rossler,rossler
154,chua__224,chua,chua
155,duffing__208,duffing,duffing
156,duffing__455,duffing,duffing
157,rikitake__393,rikitake,rikitake
158,chua__206,chua,chua
159,rossler__196,rossler,rossler
160,rossler__148,rossler,rossler
161,duffing__215,duffing,duffing
162,chua__98,chua,chua
163,chua__12,chua,chua
164,rossler__8,rossler,rossler
165,rossler__80,rossler,rossler
166,duffing__257,duffing,duffing
167,chua__355,chua,chua
168,lorenz__295,lorenz,lorenz
169,rossler__482,rossler,rossler
170,chua__136,chua,chua
171,lorenz__480,lorenz,lorenz
172,duffing__250,duffing,duffing
173,rossler__337,rossler,rossler
174,chua__120,chua,chua
175,duffing__21,duffing,duffing
176,rossler__163,rossler,rossler
177,lorenz__264,lorenz,lorenz
178,chua__103,chua,chua
179,duffing__487,duffing,duffing
180,rossler__212,rossler,rossler
181,duffing__427,duffing,duffing
182,rossler__418,rossler,rossler
183,chua__145,chua,chua
184,lorenz__110,lorenz,lorenz
185,duffing__420,duffing,duffing
186,rikitake__200,rikitake,rikitake
187,duffing__44,duffing,duffing
188,lorenz__360,lorenz,lorenz
189,lorenz__386,lorenz,lorenz
190,chua__149,chua,chua
191,duffing__29,duffing,duffing
192,duffing__477,duffing,duffing
193,duffing__416,duffing,duffing
194,rikitake__10,rikitake,rikitake
195,lorenz__14,lorenz,lorenz
196,chua__479,chua,chua
197,duffing__10,duffing,duffing
198,rikitake__237,rikitake,rikitake
199,rossler__2,rossler,rossler
200,rikitake__455,rikitake,rikitake
201,duffing__32,duffing,duffing
202,chua__309,chua,chua
203,duffing__365,duffing,duffing
204,chua__85,chua,chua
205,duffing__163,duffing,duffing
206,duffing__258,duffing,duffing
207,lorenz__89,lorenz,lorenz
208,chua__457,chua,chua
209,rikitake__161,rikitake,rikitake
210,duffing__129,duffing,duffing
211,chua__113,chua,chua
212,chua__401,chua,chua
213,chua__73,chua,chua
214,rikitake__24,rikitake,rikitake
215,rikitake__492,rikitake,rikitake
216,rossler__66,rossler,rossler
217,rikitake__382,rikitake,rikitake
218,lorenz__187,lorenz,lorenz
219,duffing__123,duffing,duffing
220,rossler__164,rossler,rossler
221,lorenz__255,lorenz,lorenz
222,rossler__149,rossler,rossler
223,rikitake__147,rikitake,rikitake
224,rikitake__349,rikitake,rikitake
225,chua__361,chua,chua
226,chua__300,chua,chua
227,chua__189,chua,chua
228,rikitake__233,rikitake,rikitake
229,duffing__422,duffing,duffing
230,chua__384,chua,chua
231,duffing__470,duffing,duffing
232,rossler__232,rossler,rossler
233,chua__199,chua,chua
234,rossler__33,rossler,rossler
235,duffing__411,duffing,duffing
236,duffing__36,duffing,duffing
237,chua__333,chua,chua
238,rossler__257,rossler,rossler
239,chua__322,chua,chua
240,lorenz__341,lorenz,lorenz
241,lorenz__133,lorenz,lorenz
242,chua__10,chua,chua
243,duffing__89,duffing,duffing
244,rikitake__282,rikitake,rikitake
245,lorenz__472,lorenz,lorenz
246,chua__323,chua,chua
247,rossler__358,rossler,rossler
248,chua__258,chua,chua
249,chua__97,chua,chua
250,duffing__335,duffing,duffing
251,rossler__165,rossler,rossler
252,duffing__3,duffing,duffing
253,rossler__476,rossler,rossler
254,rossler__398,rossler,rossler
255,duffing__440,duffing,duffing
256,duffing__30,duffing,duffing
257,rikitake__19,rikitake,rikitake
258,rikitake__218,rikitake,rikitake
259,chua__101,chua,chua
260,lorenz__29,lorenz,lorenz
261,lorenz__79,lorenz,lorenz
262,rossler__484,rossler,rossler
263,rikitake__188,rikitake,rikitake
264,duffing__72,duffing,duffing
265,duffing__15,duffing,duffing
266,chua__62,chua,chua
267,rikitake__251,rikitake,rikitake
268,rossler__20,rossler,rossler
269,rossler__379,rossler,rossler
270,chua__214,chua,chua
271,lorenz__434,lorenz,lorenz
272,lorenz__442,lorenz,lorenz
273,rossler__422,rossler,rossler
274,duffing__312,duffing,duffing
275,lorenz__311,lorenz,lorenz
276,chua__52,chua,chua
277,duffing__189,duffing,duffing
278,duffing__220,duffing,duffing
279,duffing__174,duffing,duffing
280,lorenz__481,lorenz,lorenz
281,lorenz__492,lorenz,lorenz
282,chua__84,chua,chua
283,rikitake__145,rikitake,rikitake
284,rikitake__495,rikitake,rikitake
285,duffing__219,duffing,duffing
286,lorenz__175,lorenz,lorenz
287,lorenz__327,lorenz,lorenz
288,chua__339,chua,chua
289,duffing__402,duffing,duffing
290,rikitake__27,rikitake,rikitake
291,rossler__154,rossler,rossler
292,rossler__171,rossler,rossler
293,duffing__14,duffing,duffing
294,duffing__392,duffing,duffing
295,lorenz__479,lorenz,lorenz
296,duffing__98,duffing,duffing
297,lorenz__54,lorenz,lorenz
298,chua__437,chua,chua
299,rikitake__227,rikitake,rikitake
300,duffing__460,duffing,duffing
301,chua__128,chua,chua
302,lorenz__304,lorenz,lorenz
303,duffing__240,duffing,duffing
304,chua__441,chua,chua
305,duffing__353,duffing,duffing
306,chua__54,chua,chua
307,rikitake__440,rikitake,rikitake
308,lorenz__122,lorenz,lorenz
309,lorenz__282,lorenz,lorenz
310,duffing__492,duffing,duffing
311,rossler__394,rossler,rossler
312,duffing__491,duffing,duffing
313,rikitake__18,rikitake,rikitake
314,duffing__52,duffing,duffing
315,duffing__249,duffing,duffing
316,rossler__166,rossler,rossler
317,duffing__489,duffing,duffing
318,chua__406,chua,chua
319,duffing__159,duffing,duffing
320,duffing__1,duffing,duffing
321,lorenz__313,lorenz,lorenz
322,chua__344,chua,chua
323,lorenz__203,lorenz,lorenz
324,chua__410,chua,chua
325,chua__8,chua,chua
326,chua__191,chua,chua
327,lorenz__315,lorenz,lorenz
328,rossler__293,rossler,rossler
329,rikitake__67,rikitake,rikitake
330,lorenz__159,lorenz,lorenz
331,rikitake__80,rikitake,rikitake
332,lorenz__260,lorenz,lorenz
333,chua__383,chua,chua
334,rossler__152,rossler,rossler
335,duffing__337,duffing,duffing
336,lorenz__170,lorenz,lorenz
337,lorenz__40,lorenz,lorenz
338,rikitake__308,rikitake,rikitake
339,rikitake__486,rikitake,rikitake
340,rossler__103,rossler,rossler
341,lorenz__205,lorenz,lorenz
342,duffing__439,duffing,duffing
343,lorenz__74,lorenz,lorenz
344,lorenz__214,lorenz,lorenz
345,duffing__493,duffing,lorenz
346,rikitake__451,rikitake,duffing
347,rossler__234,rossler,rossler
348,duffing__223,duffing,duffing
349,rikitake__358,rikitake,rikitake
350,duffing__85,duffing,duffing
351,duffing__54,duffing,duffing
352,rikitake__283,rikitake,rikitake
353,rikitake__148,rikitake,rikitake
354,rossler__282,rossler,rossler
355,rossler__191,rossler,rossler
356,lorenz__70,lorenz,lorenz
357,chua__77,chua,chua
358,chua__142,chua,chua
359,duffing__452,duffing,duffing
360,rossler__19,rossler,rossler
361,chua__376,chua,chua
362,duffing__381,duffing,duffing
363,duffing__298,duffing,duffing
364,rikitake__498,rikitake,rikitake
365,rossler__279,rossler,rossler
366,duffing__423,duffing,duffing
367,lorenz__39,lorenz,lorenz
368,duffing__262,duffing,duffing
369,chua__251,chua,chua
370,rikitake__176,rikitake,rikitake
371,rikitake__81,rikitake,rikitake
372,lorenz__416,lorenz,lorenz
373,lorenz__433,lorenz,lorenz
374,rikitake__302,rikitake,rikitake
375,duffing__457,duffing,duffing
376,chua__30,chua,chua
377,chua__433,chua,chua
378,rikitake__285,rikitake,rikitake
379,chua__65,chua,chua
380,rikitake__292,rikitake,rikitake
381,chua__315,chua,chua
382,chua__364,chua,chua
383,rikitake__34,rikitake,rikitake
384,duffing__354,duffing,duffing
385,rossler__111,rossler,rossler
386,rikitake__299,rikitake,rikitake
387,duffing__271,duffing,duffing
388,duffing__449,duffing,duffing
389,rossler__465,rossler,rossler
390,duffing__116,duffing,duffing
391,rossler__440,rossler,rossler
392,lorenz__339,lorenz,lorenz
393,duffing__112,duffing,duffing
394,rikitake__372,rikitake,rikitake
395,duffing__153,duffing,duffing
396,lorenz__458,lorenz,lorenz
397,duffing__277,duffing,duffing
398,lorenz__474,lorenz,lorenz
399,chua__92,chua,chua
400,lorenz__318,lorenz,lorenz
401,duffing__161,duffing,duffing
402,chua__395,chua,chua
403,rossler__199,rossler,rossler
404,rossler__211,rossler,rossler
405,duffing__41,duffing,duffing
406,chua__153,chua,chua
407,rikitake__324,rikitake,rikitake
408,duffing__304,duffing,duffing
409,rikitake__334,rikitake,rikitake
410,rossler__240,rossler,rossler
411,rossler__499,rossler,rossler
412,lorenz__37,lorenz,lorenz
413,duffing__283,duffing,duffing
414,chua__240,chua,chua
415,lorenz__107,lorenz,lorenz
416,lorenz__333,lorenz,lorenz
417,rossler__292,rossler,rossler
418,chua__436,chua,chua
419,rikitake__431,rikitake,rikitake
420,chua__266,chua,chua
421,chua__288,chua,chua
422,lorenz__407,lorenz,lorenz
423,chua__156,chua,chua
424,duffing__451,duffing,duffing
425,chua__434,chua,chua
426,lorenz__16,lorenz,lorenz
427,lorenz__167,lorenz,lorenz
428,duffing__58,duffing,duffing
429,rossler__1,rossler,rossler
430,rikitake__118,rikitake,rikitake
431,rossler__56,rossler,rossler
432,lorenz__246,lorenz,rikitake
433,chua__137,chua,chua
434,lorenz__94,lorenz,lorenz
435,rossler__136,rossler,rossler
436,lorenz__18,lorenz,lorenz
437,rikitake__209,rikitake,rikitake
438,lorenz__127,lorenz,lorenz
439,rikitake__172,rikitake,rikitake
440,duffing__186,duffing,duffing
441,rossler__146,rossler,rossler
442,duffing__324,duffing,duffing
443,lorenz__239,lorenz,lorenz
444,lorenz__488,lorenz,lorenz
445,chua__170,chua,chua
446,rikitake__257,rikitake,rikitake
447,duffing__51,duffing,duffing
448,lorenz__354,lorenz,lorenz
449,chua__71,chua,chua
450,chua__291,chua,chua
451,chua__419,chua,chua
452,lorenz__401,lorenz,lorenz
453,rikitake__168,rikitake,rikitake
454,lorenz__448,lorenz,lorenz
455,duffing__190,duffing,duffing
456,rossler__339,rossler,rossler
457,lorenz__244,lorenz,lorenz
458,rossler__198,rossler,rossler
459,chua__358,chua,chua
460,lorenz__424,lorenz,lorenz
461,chua__482,chua,chua
462,lorenz__285,lorenz,lorenz
463,rikitake__189,rikitake,rikitake
464,lorenz__298,lorenz,lorenz
465,chua__480,chua,chua
466,duffing__49,duffing,duffing
467,duffing__279,duffing,duffing
468,chua__182,chua,chua
469,rikitake__377,rikitake,rikitake
470,duffing__150,duffing,duffing
471,chua__397,chua,chua
472,rossler__144,rossler,rossler
473,duffing__252,duffing,duffing
474,chua__463,chua,chua
475,rikitake__480,rikitake,rikitake
476,rikitake__82,rikitake,rikitake
477,lorenz__404,lorenz,lorenz
478,rossler__365,rossler,rossler
479,lorenz__68,lorenz,lorenz
480,chua__220,chua,chua
481,rossler__141,rossler,rossler
482,rikitake__294,rikitake,rikitake
483,rossler__479,rossler,rossler
484,chua__231,chua,chua
485,rikitake__260,rikitake,rikitake
486,duffing__160,duffing,duffing
487,rossler__331,rossler,rossler
488,rikitake__290,rikitake,rikitake
489,lorenz__403,lorenz,lorenz
490,rossler__347,rossler,rossler
491,rossler__110,rossler,rossler
492,chua__453,chua,chua
493,lorenz__140,lorenz,lorenz
494,lorenz__6,lorenz,lorenz
495,chua__162,chua,chua
496,rossler__335,rossler,rossler
497,duffing__350,duffing,duffing
498,duffing__425,duffing,duffing
499,duffing__155,duffing,duffing
500,lorenz__237,lorenz,lorenz
501,chua__363,chua,chua
502,chua__458,chua,chua
503,lorenz__31,lorenz,lorenz
504,chua__391,chua,chua
505,chua__197,chua,chua
506,duffing__211,duffing,duffing
507,rossler__227,rossler,rossler
508,lorenz__56,lorenz,lorenz
509,chua__423,chua,chua
510,lorenz__485,lorenz,lorenz
511,lorenz__224,lorenz,lorenz
512,lorenz__157,lorenz,lorenz
513,duffing__113,duffing,duffing
514,rikitake__30,rikitake,rikitake
515,rikitake__261,rikitake,rikitake
516,lorenz__467,lorenz,lorenz
517,lorenz__128,lorenz,lorenz
518,chua__253,chua,chua
519,lorenz__376,lorenz,lorenz
520,rossler__425,rossler,rossler
521,duffing__194,duffing,duffing
522,lorenz__199,lorenz,rossler
523,duffing__412,duffing,duffing
524,lorenz__274,lorenz,lorenz
525,duffing__179,duffing,duffing
526,duffing__447,duffing,duffing
527,duffing__184,duffing,duffing
528,rikitake__72,rikitake,rikitake
529,duffing__74,duffing,duffing
530,chua__169,chua,chua
531,lorenz__5,lorenz,lorenz
532,chua__44,chua,chua
533,chua__210,chua,chua
534,duffing__87,duffing,duffing
535,lorenz__271,lorenz,lorenz
536,duffing__476,duffing,duffing
537,duffing__458,duffing,duffing
538,rossler__107,rossler,rossler
539,rossler__361,rossler,rossler
540,chua__485,chua,chua
541,rikitake__23,rikitake,rikitake
542,duffing__37,duffing,duffing
543,duffing__466,duffing,duffing
544,rossler__32,rossler,rossler
545,lorenz__379,lorenz,lorenz
546,chua__432,chua,chua
547,duffing__340,duffing,duffing
548,rossler__220,rossler,rossler
549,rikitake__491,rikitake,rikitake
550,rikitake__487,rikitake,rikitake
551,rossler__102,rossler,rossler
552,lorenz__425,lorenz,lorenz
553,rossler__188,rossler,rossler
554,rikitake__309,rikitake,rikitake
555,rikitake__274,rikitake,rikitake
556,rikitake__399,rikitake,rikitake
557,rikitake__363,rikitake,rikitake
558,duffing__393,duffing,duffing
559,lorenz__190,lorenz,lorenz
560,rikitake__244,rikitake,rikitake
561,rikitake__356,rikitake,rikitake
562,lorenz__267,lorenz,lorenz
563,lorenz__464,lorenz,lorenz
564,rossler__100,rossler,rossler
565,rikitake__119,rikitake,rikitake
566,rossler__359,rossler,rossler
567,duffing__111,duffing,duffing
568,rikitake__109,rikitake,rikitake
569,duffing__444,duffing,duffing
570,rossler__101,rossler,rossler
571,rossler__239,rossler,rossler
572,rikitake__37,rikitake,rikitake
573,rossler__91,rossler,rossler
574,lorenz__4,lorenz,lorenz
575,rossler__284,rossler,rossler
576,duffing__273,duffing,duffing
577,lorenz__48,lorenz,lorenz
578,rossler__10,rossler,rossler
579,duffing__66,duffing,duffing
580,rossler__122,rossler,rossler
581,lorenz__149,lorenz,lorenz
582,chua__407,chua,chua
583,rikitake__102,rikitake,rikitake
584,rikitake__303,rikitake,rikitake
585,rossler__226,rossler,rossler
586,rikitake__496,rikitake,rikitake
587,chua__348,chua,chua
588,lorenz__288,lorenz,lorenz
589,rossler__207,rossler,rossler
590,rikitake__284,rikitake,rikitake
591,chua__298,chua,chua
592,duffing__84,duffing,duffing
593,duffing__448,duffing,duffing
594,rikitake__184,rikitake,rikitake
595,lorenz__344,lorenz,lorenz
596,rikitake__403,rikitake,rikitake
597,duffing__388,duffing,duffing
598,lorenz__408,lorenz,lorenz
599,chua__292,chua,chua
600,lorenz__34,lorenz,lorenz
601,rossler__459,rossler,rossler
602,chua__121,chua,chua
603,rossler__139,rossler,rossler
604,duffing__296,duffing,duffing
605,rikitake__125,rikitake,rikitake
606,rikitake__275,rikitake,lorenz
607,lorenz__32,lorenz,lorenz
608,rossler__375,rossler,rossler
609,lorenz__418,lorenz,lorenz
610,lorenz__389,lorenz,lorenz
611,duffing__11,duffing,duffing
612,rossler__351,rossler,rossler
613,chua__353,chua,chua
614,lorenz__20,lorenz,lorenz
615,duffing__343,duffing,duffing
616,chua__36,chua,chua
617,lorenz__148,lorenz,lorenz
618,chua__278,chua,chua
619,duffing__421,duffing,duffing
620,duffing__156,duffing,duffing
621,rossler__16,rossler,rossler
622,chua__351,chua,chua
623,lorenz__95,lorenz,lorenz
624,rikitake__453,rikitake,rikitake
625,rossler__172,rossler,rossler
626,rossler__209,rossler,rossler
627,lorenz__367,lorenz,lorenz
628,rossler__342,rossler,rossler
629,rikitake__131,rikitake,rikitake
630,duffing__56,duffing,duffing
631,chua__255,chua,chua
632,duffing__303,duffing,duffing
633,rikitake__204,rikitake,rikitake
634,lorenz__188,lorenz,lorenz
635,rikitake__460,rikitake,rikitake
636,rikitake__88,rikitake,rikitake
637,rikitake__124,rikitake,rikitake
638,duffing__61,duffing,duffing
639,chua__320,chua,chua
640,rikitake__406,rikitake,rikitake
641,rikitake__341,rikitake,rikitake
642,chua__316,chua,chua
643,chua__312,chua,chua
644,lorenz__411,lorenz,lorenz
645,chua__138,chua,chua
646,lorenz__359,lorenz,lorenz
647,duffing__135,duffing,duffing
648,lorenz__451,lorenz,lorenz
649,chua__335,chua,chua
650,chua__108,chua,chua
651,chua__159,chua,chua
652,chua__276,chua,chua
653,duffing__269,duffing,duffing
654,rossler__47,rossler,rossler
655,chua__2,chua,chua
656,rossler__208,rossler,rossler
657,lorenz__162,lorenz,lorenz
658,chua__290,chua,chua
659,rossler__175,rossler,rossler
660,lorenz__446,lorenz,lorenz
661,rossler__27,rossler,rossler
662,rossler__283,rossler,rossler
663,lorenz__257,lorenz,lorenz
664,rossler__280,rossler,rossler
665,rikitake__300,rikitake,rikitake
666,duffing__384,duffing,duffing
667,lorenz__15,lorenz,lorenz
668,chua__381,chua,chua
669,rossler__492,rossler,rossler
670,lorenz__25,lorenz,lorenz
671,lorenz__429,lorenz,lorenz
672,rossler__373,rossler,rossler
673,rossler__129,rossler,rossler
674,rikitake__83,rikitake,rikitake
675,rossler__273,rossler,rossler
676,rossler__306,rossler,rossler
677,rikitake__123,rikitake,rikitake
678,duffing__43,duffing,duffing
679,lorenz__166,lorenz,lorenz
680,rikitake__230,rikitake,rikitake
681,rikitake__256,rikitake,rikitake
682,rikitake__280,rikitake,rikitake
683,rikitake__461,rikitake,rikitake
684,lorenz__373,lorenz,lorenz
685,duffing__216,duffing,duffing
686,chua__123,chua,chua
687,lorenz__7,lorenz,lorenz
688,lorenz__497,lorenz,lorenz
689,rikitake__41,rikitake,rikitake
690,duffing__299,duffing,duffing
691,rikitake__467,rikitake,rikitake
692,rossler__312,rossler,rossler
693,lorenz__250,lorenz,lorenz
694,rikitake__434,rikitake,rikitake
695,duffing__424,duffing,duffing
696,chua__468,chua,chua
697,lorenz__113,lorenz,lorenz
698,rossler__496,rossler,rossler
699,rikitake__388,rikitake,rikitake
700,rossler__185,rossler,rossler
701,duffing__39,duffing,duffing
702,lorenz__296,lorenz,lorenz
703,rikitake__347,rikitake,rikitake
704,lorenz__437,lorenz,lorenz
705,rossler__35,rossler,rossler
706,chua__19,chua,chua
707,duffing__409,duffing,duffing
708,chua__464,chua,chua
709,rossler__495,rossler,rossler
710,duffing__247,duffing,duffing
711,duffing__382,duffing,duffing
712,rossler__194,rossler,rossler
713,rossler__40,rossler,rossler
714,rikitake__365,rikitake,rikitake
715,duffing__268,duffing,duffing
716,rossler__14,rossler,rossler
717,rikitake__140,rikitake,rikitake
718,chua__151,chua,chua
719,rossler__378,rossler,rossler
720,rikitake__52,rikitake,rikitake
721,rossler__265,rossler,rossler
722,rikitake__411,rikitake,rikitake
723,rossler__346,rossler,rossler
724,lorenz__462,lorenz,lorenz
725,chua__354,chua,chua
726,lorenz__3,lorenz,lorenz
727,rossler__5,rossler,rossler
728,chua__150,chua,chua
729,duffing__356,duffing,duffing
730,rikitake__376,rikitake,rikitake
731,chua__254,chua,chua
732,rikitake__69,rikitake,rikitake
733,rikitake__107,rikitake,rikitake
734,rikitake__443,rikitake,rikitake
735,duffing__486,duffing,duffing
736,rossler__25,rossler,rossler
737,rikitake__384,rikitake,rikitake
738,rossler__158,rossler,rossler
739,lorenz__168,lorenz,lorenz
740,lorenz__378,lorenz,lorenz
741,chua__490,chua,chua
742,chua__56,chua,chua
743,rossler__445,rossler,rossler
744,rossler__170,rossler,rossler
745,rikitake__190,rikitake,rikitake
746,rossler__366,rossler,rossler
747,rossler__116,rossler,rossler
748,duffing__75,duffing,duffing
749,chua__416,chua,chua
750,chua__444,chua,chua
751,rikitake__254,rikitake,rikitake
752,rossler__113,rossler,rossler
753,lorenz__179,lorenz,lorenz
754,lorenz__100,lorenz,lorenz
755,rossler__49,rossler,rossler
756,rikitake__325,rikitake,rikitake
757,rikitake__110,rikitake,rikitake
758,rossler__488,rossler,rossler
759,duffing__46,duffing,duffing
760,lorenz__493,lorenz,lorenz
761,duffing__329,duffing,duffing
762,duffing__227,duffing,duffing
763,rikitake__337,rikitake,rikitake
764,rikitake__493,rikitake,rikitake
765,chua__160,chua,chua
766,rossler__30,rossler,rossler
767,rossler__109,rossler,rossler
768,rossler__380,rossler,rossler
769,duffing__55,duffing,duffing
770,duffing__8,duffing,duffing
771,rikitake__180,rikitake,rikitake
772,rikitake__307,rikitake,rikitake
773,duffing__314,duffing,duffing
774,rikitake__99,rikitake,rikitake
775,duffing__267,duffing,duffing
776,duffing__238,duffing,duffing
777,rossler__54,rossler,rossler
778,duffing__434,duffing,duffing
779,rossler__355,rossler,rossler
780,duffing__16,duffing,duffing
781,rikitake__475,rikitake,rikitake
782,rikitake__144,rikitake,rikitake
783,rossler__420,rossler,rossler
784,lorenz__209,lorenz,lorenz
785,rossler__92,rossler,rossler
786,lorenz__222,lorenz,lorenz
787,chua__80,chua,chua
788,chua__319,chua,chua
789,duffing__408,duffing,duffing
790,chua__196,chua,chua
791,rossler__78,rossler,rossler
792,duffing__404,duffing,duffing
793,lorenz__243,lorenz,lorenz
794,rikitake__49,rikitake,rikitake
795,chua__33,chua,chua
796,chua__342,chua,chua
797,rikitake__79,rikitake,rikitake
798,duffing__103,duffing,duffing
799,chua__380,chua,chua
800,rossler__327,rossler,rossler
801,rossler__471,rossler,rossler
802,chua__28,chua,chua
803,lorenz__102,lorenz,lorenz
804,lorenz__423,lorenz,lorenz
805,rossler__433,rossler,rossler
806,rikitake__409,rikitake,rikitake
807,rossler__9,rossler,rossler
808,duffing__396,duffing,duffing
809,rossler__326,rossler,rossler
810,duffing__4,duffing,duffing
811,rikitake__385,rikitake,rikitake
812,chua__393,chua,chua
813,lorenz__413,lorenz,lorenz
814,chua__107,chua,chua
815,rikitake__306,rikitake,rikitake
816,duffing__95,duffing,duffing
817,rossler__350,rossler,rossler
818,rikitake__339,rikitake,rikitake
819,duffing__395,duffing,duffing
820,duffing__315,duffing,duffing
821,duffing__386,duffing,duffing
822,lorenz__27,lorenz,lorenz
823,lorenz__195,lorenz,lorenz
824,chua__487,chua,chua
825,duffing__341,duffing,duffing
826,duffing__143,duffing,duffing
827,rossler__230,rossler,rossler
828,rikitake__181,rikitake,rikitake
829,rikitake__153,rikitake,rikitake
830,duffing__244,duffing,duffing
831,rikitake__212,rikitake,rikitake
832,duffing__484,duffing,duffing
833,lorenz__320,lorenz,lorenz
834,rikitake__315,rikitake,rikitake
835,rikitake__266,rikitake,rikitake
836,chua__267,chua,chua
837,duffing__185,duffing,duffing
838,rossler__195,rossler,rossler
839,lorenz__491,lorenz,lorenz
840,rikitake__159,rikitake,rikitake
841,rossler__334,rossler,rossler
842,duffing__323,duffing,duffing
843,chua__140,chua,chua
844,rikitake__3,rikitake,rikitake
845,rikitake__174,rikitake,rikitake
