,noun_id,label,pred
176,chua__150,chua,chua
177,chua__293,chua,chua
178,duffing__398,duffing,duffing
179,rossler__136,rossler,rossler
180,rikitake__209,rikitake,rikitake
181,rikitake__496,rikitake,rikitake
182,duffing__86,duffing,duffing
183,duffing__22,duffing,duffing
184,rossler__86,rossler,rossler
185,chua__485,chua,chua
186,chua__205,chua,chua
187,chua__329,chua,chua
188,duffing__129,duffing,duffing
189,rikitake__375,rikitake,rikitake
190,lorenz__488,lorenz,lorenz
191,chua__401,chua,chua
192,rikitake__247,rikitake,rikitake
193,rikitake__102,rikitake,rikitake
194,rikitake__135,rikitake,rikitake
195,duffing__421,duffing,duffing
196,rossler__163,rossler,rossler
197,lorenz__22,lorenz,lorenz
198,chua__5,chua,chua
199,chua__379,chua,chua
200,duffing__485,duffing,duffing
201,duffing__353,duffing,duffing
202,rikitake__25,rikitake,rikitake
203,lorenz__403,lorenz,lorenz
204,chua__29,chua,chua
205,rikitake__110,rikitake,rikitake
206,chua__265,chua,chua
207,duffing__396,duffing,duffing
208,rossler__91,rossler,rossler
209,rikitake__415,rikitake,rikitake
210,chua__287,chua,chua
211,rossler__257,rossler,rossler
212,chua__160,chua,chua
213,chua__423,chua,chua
214,chua__44,chua,chua
215,rossler__152,rossler,rossler
216,rikitake__121,rikitake,rikitake
217,rossler__424,rossler,rossler
218,rossler__188,rossler,rossler
219,rikitake__9,rikitake,rikitake
220,duffing__13,duffing,duffing
221,chua__92,chua,chua
222,lorenz__15,lorenz,lorenz
223,rossler__119,rossler,rossler
224,duffing__376,duffing,duffing
225,rikitake__239,rikitake,rikitake
226,chua__70,chua,chua
227,duffing__0,duffing,duffing
228,rikitake__282,rikitake,rikitake
229,chua__298,chua,chua
230,chua__411,chua,chua
231,rossler__208,rossler,rossler
232,rikitake__487,rikitake,rikitake
233,duffing__159,duffing,duffing
234,lorenz__358,lorenz,lorenz
235,duffing__45,duffing,duffing
236,lorenz__255,lorenz,lorenz
237,chua__140,chua,chua
238,duffing__491,duffing,duffing
239,rikitake__395,rikitake,rikitake
240,lorenz__404,lorenz,lorenz
241,lorenz__182,lorenz,lorenz
242,lorenz__6,lorenz,lorenz
243,chua__162,chua,chua
244,duffing__220,duffing,duffing
245,duffing__365,duffing,duffing
246,lorenz__268,lorenz,lorenz
247,rikitake__474,rikitake,rikitake
248,chua__491,chua,chua
249,rikitake__457,rikitake,rikitake
250,duffing__126,duffing,duffing
251,lorenz__323,lorenz,lorenz
252,duffing__361,duffing,duffing
253,lorenz__131,lorenz,lorenz
254,lorenz__4,lorenz,lorenz
255,duffing__427,duffing,duffing
256,chua__355,chua,chua
257,rikitake__116,rikitake,rikitake
258,duffing__28,duffing,duffing
259,lorenz__258,lorenz,lorenz
260,duffing__7,duffing,duffing
261,rossler__100,rossler,rossler
262,duffing__113,duffing,duffing
263,chua__235,chua,chua
264,rikitake__153,rikitake,rikitake
265,rossler__278,rossler,rossler
266,rikitake__16,rikitake,rikitake
267,chua__225,chua,chua
268,rikitake__53,rikitake,rikitake
269,duffing__118,duffing,duffing
270,rikitake__47,rikitake,rikitake
271,rossler__161,rossler,rossler
272,lorenz__142,lorenz,lorenz
273,lorenz__339,lorenz,lorenz
274,rossler__284,rossler,rossler
275,lorenz__489,lorenz,lorenz
276,chua__428,chua,chua
277,duffing__426,duffing,duffing
278,chua__112,chua,chua
279,lorenz__217,lorenz,lorenz
280,rossler__440,rossler,rossler
281,rossler__10,rossler,rossler
282,duffing__264,duffing,duffing
283,chua__113,chua,chua
284,rikitake__199,rikitake,rikitake
285,lorenz__416,lorenz,lorenz
286,rossler__430,rossler,rossler
287,duffing__267,duffing,duffing
288,rikitake__216,rikitake,rikitake
289,duffing__345,duffing,duffing
290,rossler__274,rossler,rossler
291,rossler__354,rossler,rossler
292,duffing__434,duffing,duffing
293,rikitake__465,rikitake,rikitake
294,chua__173,chua,chua
295,duffing__78,duffing,duffing
296,duffing__122,duffing,duffing
297,duffing__21,duffing,duffing
298,rossler__25,rossler,rossler
299,chua__115,chua,chua
300,rossler__369,rossler,rossler
301,duffing__116,duffing,duffing
302,rikitake__420,rikitake,rikitake
303,duffing__112,duffing,duffing
304,duffing__298,duffing,duffing
305,chua__449,chua,chua
306,lorenz__119,lorenz,lorenz
307,lorenz__115,lorenz,lorenz
308,rossler__120,rossler,rossler
309,chua__137,chua,chua
310,rikitake__128,rikitake,rikitake
311,rossler__493,rossler,rossler
312,duffing__314,duffing,duffing
313,duffing__150,duffing,duffing
314,rossler__297,rossler,rossler
315,lorenz__124,lorenz,lorenz
316,rikitake__313,rikitake,rikitake
317,duffing__58,duffing,duffing
318,rikitake__277,rikitake,rikitake
319,chua__296,chua,chua
320,duffing__259,duffing,duffing
321,rossler__322,rossler,rossler
322,chua__187,chua,chua
323,lorenz__71,lorenz,lorenz
324,duffing__4,duffing,duffing
325,lorenz__472,lorenz,lorenz
326,lorenz__40,lorenz,lorenz
327,rossler__151,rossler,rossler
328,chua__403,chua,chua
329,chua__134,chua,chua
330,rikitake__101,rikitake,rikitake
331,lorenz__1,lorenz,lorenz
332,duffing__368,duffing,duffing
333,chua__77,chua,chua
334,lorenz__178,lorenz,lorenz
335,chua__364,chua,chua
336,lorenz__282,lorenz,lorenz
337,rikitake__123,rikitake,rikitake
338,duffing__301,duffing,duffing
339,duffing__61,duffing,duffing
340,rossler__8,rossler,rossler
341,duffing__377,duffing,duffing
342,rossler__60,rossler,rossler
343,chua__211,chua,chua
344,rossler__149,rossler,rossler
345,chua__271,chua,chua
346,chua__390,chua,chua
347,rossler__209,rossler,rossler
348,lorenz__104,lorenz,lorenz
349,rossler__36,rossler,rossler
350,duffing__350,duffing,duffing
351,lorenz__413,lorenz,lorenz
352,rikitake__450,rikitake,rikitake
353,rikitake__410,rikitake,rikitake
354,lorenz__355,lorenz,lorenz
355,rikitake__432,rikitake,rikitake
356,chua__2,chua,chua
357,chua__177,chua,chua
358,duffing__39,duffing,duffing
359,rikitake__403,rikitake,rikitake
360,lorenz__63,lorenz,lorenz
361,chua__110,chua,chua
362,duffing__214,duffing,duffing
363,duffing__134,duffing,duffing
364,chua__122,chua,chua
365,rikitake__253,rikitake,rikitake
366,rikitake__178,rikitake,rikitake
367,rikitake__260,rikitake,rikitake
368,lorenz__333,lorenz,lorenz
369,rossler__333,rossler,rossler
370,duffing__252,duffing,duffing
371,chua__169,chua,chua
372,rossler__439,rossler,rossler
373,chua__124,chua,chua
374,rossler__71,rossler,rossler
375,lorenz__53,lorenz,lorenz
376,chua__391,chua,chua
377,rossler__213,rossler,rossler
378,rossler__141,rossler,rossler
379,chua__444,chua,chua
380,chua__66,chua,chua
381,lorenz__312,lorenz,lorenz
382,duffing__128,duffing,duffing
383,chua__227,chua,chua
384,rikitake__71,rikitake,rikitake
385,duffing__476,duffing,duffing
386,chua__346,chua,chua
387,rossler__379,rossler,rossler
388,rikitake__125,rikitake,rikitake
389,lorenz__482,lorenz,lorenz
390,rikitake__265,rikitake,rikitake
391,rikitake__181,rikitake,rikitake
392,lorenz__386,lorenz,lorenz
393,rikitake__44,rikitake,rikitake
394,rossler__494,rossler,rossler
395,chua__80,chua,chua
396,duffing__342,duffing,duffing
397,lorenz__367,lorenz,lorenz
398,duffing__292,duffing,duffing
399,rossler__64,rossler,rossler
400,rikitake__220,rikitake,rikitake
401,lorenz__114,lorenz,lorenz
402,lorenz__493,lorenz,lorenz
403,lorenz__179,lorenz,lorenz
404,rikitake__385,rikitake,rikitake
405,duffing__16,duffing,duffing
406,rossler__129,rossler,rossler
407,rossler__211,rossler,rossler
408,chua__28,chua,chua
409,chua__228,chua,chua
410,duffing__295,duffing,duffing
411,duffing__100,duffing,duffing
412,duffing__93,duffing,duffing
413,duffing__246,duffing,duffing
414,rossler__242,rossler,rossler
415,chua__196,chua,chua
416,chua__243,chua,chua
417,chua__221,chua,chua
418,rikitake__24,rikitake,rikitake
419,rossler__97,rossler,rossler
420,rikitake__248,rikitake,rikitake
421,lorenz__468,lorenz,lorenz
422,duffing__363,duffing,duffing
423,duffing__455,duffing,duffing
424,rikitake__2,rikitake,rikitake
425,rossler__265,rossler,rossler
426,duffing__385,duffing,duffing
427,rossler__27,rossler,rossler
428,rikitake__160,rikitake,rikitake
429,rikitake__212,rikitake,rikitake
430,rossler__165,rossler,rossler
431,rossler__359,rossler,rossler
432,rikitake__226,rikitake,rikitake
433,rossler__314,rossler,rossler
434,rossler__326,rossler,rossler
435,rossler__135,rossler,rossler
436,chua__285,chua,chua
437,duffing__374,duffing,duffing
438,rikitake__98,rikitake,rikitake
439,lorenz__326,lorenz,lorenz
440,rikitake__396,rikitake,rikitake
441,rikitake__317,rikitake,rikitake
442,rossler__293,rossler,rossler
443,rossler__433,rossler,rossler
444,duffing__416,duffing,duffing
445,rossler__362,rossler,rossler
446,duffing__185,duffing,duffing
447,chua__97,chua,chua
448,lorenz__452,lorenz,lorenz
449,chua__108,chua,chua
450,duffing__388,duffing,duffing
451,chua__96,chua,chua
452,rossler__180,rossler,rossler
453,rossler__400,rossler,rossler
454,rikitake__13,rikitake,rikitake
455,lorenz__442,lorenz,lorenz
456,lorenz__429,lorenz,lorenz
457,chua__53,chua,chua
458,rikitake__31,rikitake,rikitake
459,lorenz__74,lorenz,lorenz
460,rikitake__367,rikitake,rikitake
461,duffing__392,duffing,duffing
462,rossler__235,rossler,rossler
463,rikitake__498,rikitake,rikitake
464,chua__78,chua,chua
465,rossler__113,rossler,rossler
466,rossler__397,rossler,rossler
467,chua__438,chua,chua
468,lorenz__56,lorenz,lorenz
469,rossler__482,rossler,rossler
470,rikitake__258,rikitake,rikitake
471,rossler__375,rossler,rossler
472,lorenz__325,lorenz,lorenz
473,duffing__329,duffing,duffing
474,lorenz__148,lorenz,lorenz
475,chua__421,chua,chua
476,chua__358,chua,chua
477,lorenz__159,lorenz,lorenz
478,lorenz__274,lorenz,lorenz
479,chua__256,chua,chua
480,duffing__492,duffing,duffing
481,duffing__418,duffing,duffing
482,rikitake__211,rikitake,rikitake
483,chua__435,chua,chua
484,lorenz__79,lorenz,lorenz
485,rossler__194,rossler,rossler
486,rossler__124,rossler,rossler
487,lorenz__110,lorenz,lorenz
488,rikitake__122,rikitake,rikitake
489,rikitake__381,rikitake,rikitake
490,lorenz__437,lorenz,lorenz
491,duffing__155,duffing,duffing
492,chua__393,chua,chua
493,rikitake__454,rikitake,rikitake
494,rossler__98,rossler,rossler
495,chua__414,chua,chua
496,lorenz__459,lorenz,lorenz
497,lorenz__338,lorenz,lorenz
498,chua__59,chua,chua
499,duffing__425,duffing,duffing
500,rikitake__434,rikitake,rikitake
501,duffing__223,duffing,duffing
502,lorenz__126,lorenz,lorenz
503,rossler__6,rossler,rossler
504,rossler__138,rossler,rossler
505,lorenz__469,lorenz,lorenz
506,duffing__496,duffing,duffing
507,rikitake__485,rikitake,rikitake
508,lorenz__36,lorenz,lorenz
509,duffing__242,duffing,duffing
510,chua__262,chua,chua
511,lorenz__157,lorenz,lorenz
512,duffing__95,duffing,duffing
513,duffing__381,duffing,duffing
514,chua__367,chua,chua
515,rossler__429,rossler,rossler
516,rossler__415,rossler,rossler
517,duffing__473,duffing,duffing
518,lorenz__201,lorenz,lorenz
519,lorenz__400,lorenz,lorenz
520,lorenz__411,lorenz,lorenz
521,rikitake__214,rikitake,rikitake
522,rossler__167,rossler,rossler
523,chua__21,chua,chua
524,lorenz__210,lorenz,lorenz
525,rossler__34,rossler,rossler
526,duffing__232,duffing,duffing
527,chua__98,chua,chua
528,rossler__68,rossler,rossler
529,chua__314,chua,chua
530,chua__152,chua,chua
531,lorenz__261,lorenz,lorenz
532,duffing__340,duffing,duffing
533,lorenz__485,lorenz,lorenz
534,rossler__88,rossler,rossler
535,chua__145,chua,chua
536,lorenz__362,lorenz,lorenz
537,chua__489,chua,chua
538,duffing__197,duffing,duffing
539,rossler__106,rossler,rossler
540,lorenz__100,lorenz,lorenz
541,duffing__362,duffing,duffing
542,chua__330,chua,chua
543,duffing__136,duffing,duffing
544,rossler__73,rossler,rossler
545,duffing__106,duffing,duffing
546,rikitake__262,rikitake,rikitake
547,lorenz__254,lorenz,lorenz
548,rikitake__82,rikitake,rikitake
549,rikitake__470,rikitake,lorenz
550,rikitake__384,rikitake,rikitake
551,duffing__215,duffing,duffing
552,duffing__384,duffing,duffing
553,rikitake__307,rikitake,rikitake
554,rossler__229,rossler,rossler
555,chua__207,chua,chua
556,lorenz__158,lorenz,lorenz
557,chua__333,chua,chua
558,duffing__364,duffing,duffing
559,chua__206,chua,chua
560,rikitake__428,rikitake,rikitake
561,rossler__0,rossler,rossler
562,rossler__253,rossler,rossler
563,chua__220,chua,chua
564,chua__310,chua,chua
565,rossler__308,rossler,rossler
566,rikitake__275,rikitake,rikitake
567,duffing__395,duffing,duffing
568,rikitake__140,rikitake,rikitake
569,lorenz__378,lorenz,lorenz
570,chua__158,chua,chua
571,duffing__29,duffing,duffing
572,chua__372,chua,chua
573,rossler__380,rossler,rossler
574,duffing__217,duffing,duffing
575,duffing__201,duffing,duffing
576,chua__170,chua,chua
577,rikitake__276,rikitake,rikitake
578,lorenz__415,lorenz,lorenz
579,chua__63,chua,chua
580,lorenz__256,lorenz,lorenz
581,rossler__461,rossler,rossler
582,rossler__471,rossler,rossler
583,chua__161,chua,chua
584,lorenz__52,lorenz,lorenz
585,chua__258,chua,chua
586,chua__146,chua,chua
587,lorenz__364,lorenz,lorenz
588,chua__397,chua,chua
589,rikitake__303,rikitake,rikitake
590,duffing__56,duffing,duffing
591,rossler__33,rossler,rossler
592,chua__463,chua,chua
593,duffing__461,duffing,duffing
594,chua__479,chua,chua
595,chua__180,chua,chua
596,duffing__397,duffing,duffing
597,rossler__350,rossler,rossler
598,rossler__189,rossler,rossler
599,duffing__341,duffing,duffing
600,lorenz__441,lorenz,lorenz
601,rikitake__23,rikitake,rikitake
602,chua__107,chua,chua
603,duffing__195,duffing,duffing
604,duffing__369,duffing,duffing
605,rikitake__109,rikitake,rikitake
606,rikitake__155,rikitake,rikitake
607,rikitake__38,rikitake,rikitake
608,chua__103,chua,chua
609,lorenz__298,lorenz,lorenz
610,chua__472,chua,chua
611,duffing__110,duffing,duffing
612,chua__300,chua,chua
613,chua__24,chua,chua
614,chua__195,chua,chua
615,duffing__271,duffing,duffing
616,rikitake__342,rikitake,rikitake
617,rikitake__309,rikitake,rikitake
618,duffing__280,duffing,duffing
619,chua__0,chua,chua
620,rikitake__221,rikitake,rikitake
621,duffing__105,duffing,duffing
622,lorenz__239,lorenz,lorenz
623,chua__452,chua,chua
624,chua__133,chua,chua
625,duffing__358,duffing,duffing
626,duffing__269,duffing,duffing
627,chua__48,chua,chua
628,rikitake__96,rikitake,rikitake
629,lorenz__243,lorenz,lorenz
630,lorenz__494,lorenz,lorenz
631,lorenz__446,lorenz,lorenz
632,duffing__441,duffing,duffing
633,duffing__417,duffing,duffing
634,chua__466,chua,chua
635,rikitake__493,rikitake,rikitake
636,rossler__276,rossler,rossler
637,chua__90,chua,chua
638,chua__41,chua,chua
639,duffing__458,duffing,duffing
640,duffing__481,duffing,duffing
641,duffing__335,duffing,duffing
642,chua__143,chua,chua
643,duffing__323,duffing,duffing
644,duffing__432,duffing,duffing
645,rossler__111,rossler,rossler
646,lorenz__8,lorenz,lorenz
647,chua__58,chua,chua
648,lorenz__464,lorenz,lorenz
649,lorenz__135,lorenz,lorenz
650,rossler__18,rossler,rossler
651,rossler__93,rossler,rossler
652,duffing__35,duffing,duffing
653,rossler__367,rossler,rossler
654,lorenz__346,lorenz,lorenz
655,lorenz__86,lorenz,lorenz
656,rikitake__93,rikitake,rikitake
657,rikitake__357,rikitake,rikitake
658,rossler__7,rossler,rossler
659,rossler__346,rossler,rossler
660,lorenz__88,lorenz,lorenz
661,rossler__491,rossler,rossler
662,rikitake__304,rikitake,rikitake
663,chua__84,chua,chua
664,rossler__237,rossler,rossler
665,lorenz__70,lorenz,lorenz
666,chua__200,chua,chua
667,rossler__438,rossler,rossler
668,duffing__49,duffing,duffing
669,chua__437,chua,chua
670,lorenz__318,lorenz,lorenz
671,chua__259,chua,chua
672,rikitake__455,rikitake,rikitake
673,lorenz__340,lorenz,lorenz
674,chua__218,chua,chua
675,duffing__459,duffing,duffing
676,chua__224,chua,chua
677,rossler__2,rossler,rossler
678,chua__65,chua,chua
679,rossler__411,rossler,rossler
680,chua__89,chua,chua
681,rikitake__383,rikitake,rikitake
682,chua__49,chua,chua
683,rossler__247,rossler,rossler
684,chua__30,chua,chua
685,rikitake__475,rikitake,rikitake
686,chua__363,chua,chua
687,lorenz__327,lorenz,lorenz
688,rossler__215,rossler,rossler
689,lorenz__244,lorenz,lorenz
690,rikitake__441,rikitake,rikitake
691,duffing__375,duffing,duffing
692,rossler__205,rossler,rossler
693,chua__395,chua,chua
694,duffing__62,duffing,duffing
695,rossler__47,rossler,rossler
696,rossler__186,rossler,rossler
697,rossler__227,rossler,rossler
698,chua__378,chua,chua
699,rikitake__192,rikitake,rikitake
700,rossler__155,rossler,rossler
701,rikitake__29,rikitake,rikitake
702,lorenz__410,lorenz,lorenz
703,chua__149,chua,chua
704,duffing__51,duffing,duffing
705,chua__497,chua,chua
706,lorenz__170,lorenz,lorenz
707,duffing__117,duffing,duffing
708,rikitake__137,rikitake,rikitake
709,rossler__158,rossler,rossler
710,rossler__357,rossler,rossler
711,duffing__79,duffing,duffing
712,lorenz__80,lorenz,lorenz
713,rikitake__246,rikitake,rikitake
714,chua__229,chua,chua
715,lorenz__98,lorenz,lorenz
716,rossler__405,rossler,rossler
717,chua__18,chua,chua
718,lorenz__68,lorenz,lorenz
719,rikitake__144,rikitake,rikitake
720,chua__127,chua,chua
721,lorenz__315,lorenz,lorenz
722,lorenz__271,lorenz,lorenz
723,duffing__386,duffing,duffing
724,rossler__252,rossler,rossler
725,chua__399,chua,chua
726,lorenz__422,lorenz,lorenz
727,chua__72,chua,chua
728,lorenz__365,lorenz,lorenz
729,chua__201,chua,chua
730,chua__75,chua,chua
731,rikitake__334,rikitake,rikitake
732,lorenz__406,lorenz,lorenz
733,rossler__485,rossler,rossler
734,rikitake__469,rikitake,rikitake
735,rossler__273,rossler,rossler
736,rikitake__335,rikitake,rikitake
737,chua__339,chua,chua
738,chua__443,chua,chua
739,lorenz__240,lorenz,lorenz
740,duffing__203,duffing,duffing
741,duffing__84,duffing,duffing
742,duffing__315,duffing,duffing
743,chua__322,chua,chua
744,chua__350,chua,chua
745,rossler__61,rossler,rossler
746,duffing__41,duffing,duffing
747,rikitake__356,rikitake,rikitake
748,chua__493,chua,chua
749,rikitake__30,rikitake,rikitake
750,rikitake__288,rikitake,rikitake
751,chua__434,chua,chua
752,rikitake__462,rikitake,rikitake
753,chua__267,chua,chua
754,duffing__262,duffing,duffing
755,duffing__319,duffing,duffing
756,duffing__399,duffing,duffing
757,lorenz__360,lorenz,lorenz
758,duffing__174,duffing,duffing
759,rossler__249,rossler,rossler
760,rossler__388,rossler,rossler
761,lorenz__319,lorenz,lorenz
762,rikitake__439,rikitake,rikitake
763,chua__315,chua,chua
764,lorenz__438,lorenz,lorenz
765,rikitake__414,rikitake,rikitake
766,lorenz__206,lorenz,lorenz
767,rikitake__290,rikitake,rikitake
768,lorenz__195,lorenz,lorenz
769,rossler__238,rossler,rossler
770,rikitake__407,rikitake,rikitake
771,rossler__240,rossler,rossler
772,chua__197,chua,chua
773,rossler__96,rossler,rossler
774,rossler__79,rossler,rossler
775,lorenz__260,lorenz,lorenz
776,chua__453,chua,chua
777,rikitake__393,rikitake,rikitake
778,lorenz__379,lorenz,lorenz
779,lorenz__50,lorenz,lorenz
780,rikitake__412,rikitake,rikitake
781,rikitake__197,rikitake,rikitake
782,duffing__477,duffing,duffing
783,lorenz__95,lorenz,lorenz
784,rikitake__360,rikitake,rikitake
785,lorenz__462,lorenz,lorenz
786,duffing__180,duffing,duffing
787,rossler__153,rossler,rossler
788,lorenz__224,lorenz,lorenz
789,rikitake__425,rikitake,rikitake
790,chua__348,chua,chua
791,lorenz__337,lorenz,lorenz
792,chua__494,chua,chua
793,chua__183,chua,chua
794,rikitake__331,rikitake,rikitake
795,rikitake__198,rikitake,rikitake
796,rossler__80,rossler,rossler
797,rossler__412,rossler,rossler
798,duffing__318,duffing,duffing
799,lorenz__419,lorenz,lorenz
800,rossler__378,rossler,rossler
801,rikitake__64,rikitake,rikitake
802,rikitake__11,rikitake,rikitake
803,lorenz__67,lorenz,lorenz
804,lorenz__401,lorenz,lorenz
805,rikitake__491,rikitake,rikitake
806,rossler__185,rossler,rossler
807,lorenz__105,lorenz,lorenz
808,duffing__265,duffing,duffing
809,lorenz__434,lorenz,lorenz
810,duffing__391,duffing,duffing
811,chua__27,chua,chua
812,rossler__422,rossler,rossler
813,rikitake__302,rikitake,rikitake
814,duffing__179,duffing,duffing
815,rossler__347,rossler,rossler
816,chua__292,chua,chua
817,lorenz__209,lorenz,lorenz
818,duffing__171,duffing,duffing
819,rossler__157,rossler,rossler
820,rikitake__132,rikitake,rikitake
821,rossler__294,rossler,rossler
822,rossler__496,rossler,rossler
823,rossler__349,rossler,rossler
824,duffing__371,duffing,duffing
825,rossler__406,rossler,rossler
826,chua__349,chua,chua
827,rossler__250,rossler,rossler
828,duffing__137,duffing,duffing
829,chua__279,chua,chua
830,chua__441,chua,chua
831,rikitake__203,rikitake,rikitake
832,lorenz__64,lorenz,lorenz
833,duffing__439,duffing,duffing
834,rossler__398,rossler,rossler
835,rossler__56,rossler,rossler
836,rikitake__95,rikitake,rikitake
837,duffing__480,duffing,duffing
838,chua__130,chua,chua
839,chua__91,chua,chua
840,rossler__199,rossler,rossler
841,rikitake__324,rikitake,rikitake
842,rikitake__166,rikitake,rikitake
843,lorenz__288,lorenz,lorenz
844,duffing__125,duffing,duffing
845,duffing__10,duffing,duffing
846,rossler__497,rossler,rossler
847,rossler__330,rossler,rossler
848,duffing__244,duffing,duffing
