,noun_id,label,pred
63,rossler__252,rossler,rossler
64,rossler__120,rossler,rossler
65,chua__340,chua,chua
66,duffing__337,duffing,duffing
67,duffing__346,duffing,duffing
68,rikitake__395,rikitake,rikitake
69,chua__29,chua,chua
70,rikitake__434,rikitake,rikitake
71,rikitake__64,rikitake,rikitake
72,duffing__85,duffing,duffing
73,lorenz__175,lorenz,lorenz
74,duffing__431,duffing,duffing
75,duffing__137,duffing,duffing
76,rikitake__298,rikitake,rikitake
77,chua__279,chua,chua
78,duffing__75,duffing,duffing
79,chua__158,chua,chua
80,lorenz__189,lorenz,lorenz
81,rossler__211,rossler,rossler
82,rossler__495,rossler,rossler
83,duffing__103,duffing,duffing
84,rikitake__271,rikitake,rikitake
85,lorenz__158,lorenz,lorenz
86,chua__123,chua,chua
87,chua__272,chua,chua
88,rossler__485,rossler,rossler
89,rossler__88,rossler,rossler
90,duffing__429,duffing,duffing
91,rikitake__444,rikitake,rikitake
92,rikitake__257,rikitake,rikitake
93,chua__291,chua,chua
94,rossler__374,rossler,rossler
95,duffing__123,duffing,duffing
96,rossler__308,rossler,rossler
97,rossler__58,rossler,rossler
98,duffing__469,duffing,duffing
99,rikitake__161,rikitake,rikitake
100,rikitake__355,rikitake,rikitake
101,duffing__401,duffing,duffing
102,lorenz__320,lorenz,lorenz
103,lorenz__397,lorenz,lorenz
104,rikitake__46,rikitake,rikitake
105,rikitake__122,rikitake,rikitake
106,chua__24,chua,chua
107,duffing__116,duffing,duffing
108,chua__192,chua,chua
109,rossler__64,rossler,rossler
110,lorenz__404,lorenz,lorenz
111,duffing__210,duffing,duffing
112,duffing__424,duffing,duffing
113,rossler__127,rossler,rossler
114,duffing__156,duffing,duffing
115,chua__65,chua,chua
116,rikitake__300,rikitake,rikitake
117,duffing__272,duffing,duffing
118,lorenz__491,lorenz,lorenz
119,chua__113,chua,chua
120,duffing__29,duffing,duffing
121,duffing__134,duffing,duffing
122,lorenz__349,lorenz,lorenz
123,duffing__355,duffing,duffing
124,rikitake__22,rikitake,rikitake
125,rikitake__484,rikitake,rikitake
126,duffing__171,duffing,duffing
127,rikitake__214,rikitake,rikitake
128,lorenz__127,lorenz,lorenz
129,rikitake__460,rikitake,rikitake
130,lorenz__90,lorenz,lorenz
131,rikitake__413,rikitake,rikitake
132,rossler__424,rossler,rossler
133,rossler__187,rossler,rossler
134,rikitake__483,rikitake,rikitake
135,rikitake__212,rikitake,rikitake
136,lorenz__460,lorenz,lorenz
137,chua__237,chua,chua
138,lorenz__463,lorenz,lorenz
139,lorenz__489,lorenz,lorenz
140,chua__217,chua,chua
141,rikitake__293,rikitake,rikitake
142,chua__233,chua,chua
143,rikitake__98,rikitake,rikitake
144,rikitake__335,rikitake,rikitake
145,lorenz__353,lorenz,lorenz
146,chua__479,chua,chua
147,duffing__101,duffing,duffing
148,rikitake__244,rikitake,rikitake
149,chua__210,chua,chua
150,chua__4,chua,chua
151,rikitake__480,rikitake,rikitake
152,chua__384,chua,chua
153,rossler__217,rossler,rossler
154,duffing__363,duffing,duffing
155,chua__328,chua,chua
156,rossler__109,rossler,rossler
157,rossler__77,rossler,rossler
158,rikitake__368,rikitake,rikitake
159,rossler__310,rossler,rossler
160,rikitake__393,rikitake,rikitake
161,duffing__177,duffing,duffing
162,duffing__39,duffing,duffing
163,rossler__20,rossler,rossler
164,lorenz__462,lorenz,lorenz
165,rossler__387,rossler,rossler
166,duffing__14,duffing,duffing
167,lorenz__246,lorenz,lorenz
168,rikitake__145,rikitake,rikitake
169,lorenz__222,lorenz,lorenz
170,rossler__56,rossler,rossler
171,duffing__359,duffing,duffing
172,chua__306,chua,chua
173,duffing__478,duffing,duffing
174,chua__8,chua,chua
175,lorenz__392,lorenz,lorenz
176,lorenz__499,lorenz,lorenz
177,lorenz__205,lorenz,lorenz
178,rikitake__277,rikitake,rikitake
179,lorenz__359,lorenz,lorenz
180,duffing__12,duffing,duffing
181,chua__395,chua,chua
182,lorenz__248,lorenz,lorenz
183,duffing__117,duffing,duffing
184,duffing__379,duffing,duffing
185,duffing__256,duffing,duffing
186,rikitake__160,rikitake,rikitake
187,rikitake__114,rikitake,rikitake
188,rikitake__369,rikitake,rikitake
189,rossler__26,rossler,rossler
190,rikitake__152,rikitake,rikitake
191,lorenz__237,lorenz,lorenz
192,chua__253,chua,chua
193,chua__250,chua,chua
194,rikitake__31,rikitake,rikitake
195,duffing__212,duffing,duffing
196,rossler__473,rossler,rossler
197,rikitake__249,rikitake,rikitake
198,rikitake__211,rikitake,rikitake
199,chua__360,chua,chua
200,rikitake__453,rikitake,rikitake
201,chua__278,chua,chua
202,duffing__205,duffing,duffing
203,rikitake__467,rikitake,rikitake
204,rikitake__470,rikitake,rikitake
205,rossler__131,rossler,rossler
206,rossler__379,rossler,rossler
207,rikitake__155,rikitake,rikitake
208,duffing__491,duffing,duffing
209,chua__105,chua,chua
210,duffing__161,duffing,duffing
211,rikitake__110,rikitake,rikitake
212,duffing__138,duffing,duffing
213,chua__296,chua,chua
214,lorenz__106,lorenz,lorenz
215,chua__49,chua,chua
216,rossler__239,rossler,rossler
217,duffing__353,duffing,duffing
218,lorenz__366,lorenz,lorenz
219,chua__231,chua,chua
220,lorenz__39,lorenz,lorenz
221,rossler__15,rossler,rossler
222,duffing__382,duffing,duffing
223,rikitake__210,rikitake,rikitake
224,lorenz__105,lorenz,lorenz
225,lorenz__361,lorenz,lorenz
226,lorenz__379,lorenz,lorenz
227,chua__312,chua,chua
228,chua__43,chua,chua
229,duffing__219,duffing,duffing
230,duffing__315,duffing,duffing
231,duffing__189,duffing,duffing
232,rikitake__304,rikitake,rikitake
233,duffing__345,duffing,duffing
234,duffing__9,duffing,duffing
235,duffing__319,duffing,duffing
236,rikitake__329,rikitake,rikitake
237,rossler__344,rossler,rossler
238,duffing__0,duffing,duffing
239,chua__166,chua,chua
240,chua__435,chua,chua
241,duffing__301,duffing,duffing
242,rossler__265,rossler,rossler
243,chua__195,chua,chua
244,lorenz__126,lorenz,lorenz
245,chua__403,chua,chua
246,rikitake__425,rikitake,rikitake
247,rossler__447,rossler,rossler
248,chua__191,chua,chua
249,rossler__189,rossler,rossler
250,chua__207,chua,chua
251,duffing__279,duffing,duffing
252,rikitake__34,rikitake,rikitake
253,rossler__244,rossler,rossler
254,lorenz__446,lorenz,lorenz
255,chua__120,chua,chua
256,chua__454,chua,chua
257,lorenz__298,lorenz,lorenz
258,chua__174,chua,chua
259,rossler__171,rossler,rossler
260,lorenz__110,lorenz,lorenz
261,duffing__464,duffing,duffing
262,rikitake__81,rikitake,rikitake
263,duffing__423,duffing,duffing
264,lorenz__405,lorenz,lorenz
265,lorenz__355,lorenz,lorenz
266,lorenz__132,lorenz,lorenz
267,duffing__343,duffing,duffing
268,rossler__178,rossler,rossler
269,rikitake__106,rikitake,rikitake
270,chua__99,chua,chua
271,duffing__354,duffing,duffing
272,chua__300,chua,chua
273,rossler__149,rossler,rossler
274,chua__450,chua,chua
275,rossler__451,rossler,rossler
276,duffing__408,duffing,duffing
277,rikitake__30,rikitake,rikitake
278,lorenz__260,lorenz,lorenz
279,lorenz__402,lorenz,lorenz
280,chua__436,chua,chua
281,rikitake__111,rikitake,rikitake
282,chua__271,chua,chua
283,chua__348,chua,chua
284,rossler__180,rossler,rossler
285,duffing__185,duffing,duffing
286,rossler__142,rossler,rossler
287,rikitake__168,rikitake,rikitake
288,duffing__496,duffing,duffing
289,chua__254,chua,chua
290,duffing__150,duffing,duffing
291,rossler__253,rossler,rossler
292,duffing__402,duffing,duffing
293,lorenz__327,lorenz,lorenz
294,lorenz__164,lorenz,lorenz
295,lorenz__162,lorenz,lorenz
296,rikitake__308,rikitake,rikitake
297,chua__364,chua,chua
298,duffing__247,duffing,duffing
299,chua__48,chua,chua
300,chua__227,chua,chua
301,rossler__314,rossler,rossler
302,duffing__460,duffing,duffing
303,duffing__374,duffing,duffing
304,rikitake__52,rikitake,rikitake
305,chua__18,chua,chua
306,lorenz__202,lorenz,lorenz
307,rikitake__226,rikitake,rikitake
308,lorenz__452,lorenz,lorenz
309,rikitake__328,rikitake,rikitake
310,duffing__334,duffing,duffing
311,duffing__126,duffing,duffing
312,chua__494,chua,chua
313,chua__294,chua,chua
314,rikitake__128,rikitake,rikitake
315,duffing__35,duffing,duffing
316,rossler__94,rossler,rossler
317,chua__75,chua,chua
318,rikitake__59,rikitake,rikitake
319,chua__287,chua,chua
320,chua__424,chua,chua
321,rossler__238,rossler,rossler
322,duffing__350,duffing,duffing
323,duffing__127,duffing,duffing
324,rikitake__176,rikitake,rikitake
325,rikitake__313,rikitake,rikitake
326,rikitake__272,rikitake,rikitake
327,chua__350,chua,chua
328,rikitake__295,rikitake,rikitake
329,rossler__298,rossler,rossler
330,rossler__27,rossler,rossler
331,duffing__455,duffing,duffing
332,lorenz__243,lorenz,lorenz
333,duffing__76,duffing,duffing
334,duffing__487,duffing,duffing
335,rossler__322,rossler,rossler
336,lorenz__14,lorenz,lorenz
337,lorenz__437,lorenz,lorenz
338,rikitake__475,rikitake,rikitake
339,duffing__485,duffing,duffing
340,rossler__300,rossler,rossler
341,chua__197,chua,chua
342,chua__303,chua,chua
343,lorenz__286,lorenz,lorenz
344,chua__401,chua,chua
345,lorenz__240,lorenz,lorenz
346,lorenz__292,lorenz,lorenz
347,rossler__346,rossler,rossler
348,duffing__368,duffing,duffing
349,rikitake__219,rikitake,rikitake
350,rikitake__136,rikitake,rikitake
351,lorenz__193,lorenz,lorenz
352,lorenz__224,lorenz,lorenz
353,chua__133,chua,chua
354,rikitake__402,rikitake,rikitake
355,duffing__27,duffing,duffing
356,lorenz__345,lorenz,lorenz
357,rikitake__431,rikitake,rikitake
358,lorenz__191,lorenz,lorenz
359,duffing__364,duffing,duffing
360,duffing__296,duffing,duffing
361,rossler__106,rossler,rossler
362,rossler__342,rossler,rossler
363,duffing__7,duffing,duffing
364,rossler__18,rossler,rossler
365,rikitake__380,rikitake,rikitake
366,chua__477,chua,chua
367,chua__487,chua,chua
368,lorenz__29,lorenz,lorenz
369,lorenz__451,lorenz,lorenz
370,duffing__121,duffing,duffing
371,lorenz__66,lorenz,lorenz
372,chua__367,chua,chua
373,rossler__85,rossler,rossler
374,duffing__285,duffing,duffing
375,rikitake__199,rikitake,rikitake
376,lorenz__223,lorenz,lorenz
377,lorenz__186,lorenz,lorenz
378,rossler__154,rossler,rossler
379,rikitake__14,rikitake,rikitake
380,duffing__399,duffing,duffing
381,duffing__249,duffing,duffing
382,rossler__365,rossler,rossler
383,rikitake__135,rikitake,rikitake
384,lorenz__325,lorenz,lorenz
385,rikitake__87,rikitake,rikitake
386,rikitake__432,rikitake,rikitake
387,rossler__257,rossler,rossler
388,rossler__209,rossler,rossler
389,chua__363,chua,chua
390,rossler__476,rossler,rossler
391,rikitake__264,rikitake,rikitake
392,duffing__47,duffing,duffing
393,rikitake__117,rikitake,rikitake
394,lorenz__133,lorenz,lorenz
395,duffing__440,duffing,duffing
396,rikitake__230,rikitake,rikitake
397,lorenz__271,lorenz,lorenz
398,lorenz__1,lorenz,lorenz
399,lorenz__458,lorenz,lorenz
400,chua__98,chua,chua
401,rossler__147,rossler,rossler
402,lorenz__329,lorenz,lorenz
403,rossler__100,rossler,rossler
404,lorenz__334,lorenz,lorenz
405,chua__10,chua,chua
406,chua__81,chua,chua
407,duffing__381,duffing,duffing
408,rossler__392,rossler,rossler
409,rikitake__315,rikitake,rikitake
410,lorenz__48,lorenz,lorenz
411,rossler__173,rossler,rossler
412,duffing__486,duffing,duffing
413,duffing__386,duffing,duffing
414,duffing__484,duffing,duffing
415,chua__72,chua,chua
416,rikitake__93,rikitake,rikitake
417,rossler__144,rossler,rossler
418,rossler__99,rossler,rossler
419,chua__260,chua,chua
420,rossler__493,rossler,rossler
421,rossler__139,rossler,rossler
422,rossler__220,rossler,rossler
423,rossler__73,rossler,rossler
424,chua__223,chua,chua
425,lorenz__52,lorenz,lorenz
426,rikitake__406,rikitake,rikitake
427,chua__285,chua,chua
428,rossler__464,rossler,rossler
429,rossler__294,rossler,rossler
430,chua__293,chua,chua
431,lorenz__34,lorenz,lorenz
432,lorenz__210,lorenz,lorenz
433,lorenz__490,lorenz,lorenz
434,rossler__134,rossler,rossler
435,rikitake__365,rikitake,rikitake
436,lorenz__282,lorenz,lorenz
437,chua__266,chua,chua
438,lorenz__419,lorenz,lorenz
439,rossler__439,rossler,rossler
440,chua__53,chua,chua
441,duffing__449,duffing,duffing
442,rikitake__498,rikitake,rikitake
443,rossler__394,rossler,rossler
444,rikitake__166,rikitake,rikitake
445,duffing__273,duffing,duffing
446,duffing__8,duffing,duffing
447,rossler__165,rossler,rossler
448,chua__153,chua,chua
449,duffing__118,duffing,duffing
450,chua__206,chua,chua
451,rossler__388,rossler,rossler
452,rikitake__256,rikitake,rikitake
453,duffing__395,duffing,duffing
454,chua__140,chua,chua
455,rikitake__213,rikitake,rikitake
456,rikitake__132,rikitake,rikitake
457,chua__21,chua,chua
458,lorenz__80,lorenz,lorenz
459,duffing__160,duffing,duffing
460,rikitake__126,rikitake,rikitake
461,chua__496,chua,chua
462,duffing__58,duffing,duffing
463,duffing__365,duffing,duffing
464,rossler__472,rossler,rossler
465,duffing__457,duffing,duffing
466,rossler__415,rossler,rossler
467,rikitake__411,rikitake,rikitake
468,lorenz__348,lorenz,lorenz
469,duffing__369,duffing,duffing
470,lorenz__336,lorenz,lorenz
471,duffing__86,duffing,duffing
472,lorenz__274,lorenz,lorenz
473,chua__339,chua,chua
474,rossler__111,rossler,rossler
475,duffing__184,duffing,duffing
476,lorenz__403,lorenz,lorenz
477,rikitake__13,rikitake,rikitake
478,duffing__237,duffing,duffing
479,chua__355,chua,chua
480,rikitake__137,rikitake,rikitake
481,rikitake__339,rikitake,rikitake
482,rossler__443,rossler,rossler
483,chua__411,chua,chua
484,chua__265,chua,chua
485,rikitake__124,rikitake,rikitake
486,duffing__414,duffing,duffing
487,duffing__220,duffing,duffing
488,rikitake__343,rikitake,rikitake
489,lorenz__420,lorenz,lorenz
490,duffing__32,duffing,duffing
491,lorenz__357,lorenz,lorenz
492,chua__169,chua,chua
493,chua__200,chua,chua
494,lorenz__370,lorenz,lorenz
495,duffing__180,duffing,duffing
496,chua__67,chua,chua
497,duffing__418,duffing,duffing
498,chua__64,chua,chua
499,chua__361,chua,chua
500,duffing__476,duffing,duffing
501,chua__135,chua,chua
502,rikitake__396,rikitake,rikitake
503,rossler__228,rossler,rossler
504,rikitake__188,rikitake,rikitake
505,rikitake__450,rikitake,rikitake
506,lorenz__319,lorenz,lorenz
507,lorenz__448,lorenz,lorenz
508,rossler__292,rossler,rossler
509,chua__493,chua,chua
510,duffing__68,duffing,duffing
511,duffing__283,duffing,duffing
512,rikitake__32,rikitake,rikitake
513,chua__290,chua,chua
514,lorenz__450,lorenz,lorenz
515,chua__205,chua,chua
516,lorenz__453,lorenz,lorenz
517,lorenz__8,lorenz,lorenz
518,rossler__358,rossler,rossler
519,rikitake__147,rikitake,rikitake
520,chua__214,chua,chua
521,lorenz__358,lorenz,lorenz
522,rossler__116,rossler,rossler
523,rikitake__353,rikitake,rikitake
524,rikitake__246,rikitake,rikitake
525,chua__103,chua,chua
526,rikitake__67,rikitake,rikitake
527,rikitake__415,rikitake,rikitake
528,lorenz__117,lorenz,lorenz
529,chua__419,chua,chua
530,lorenz__235,lorenz,lorenz
531,rossler__406,rossler,rossler
532,lorenz__258,lorenz,lorenz
533,rikitake__437,rikitake,rikitake
534,chua__15,chua,chua
535,rossler__207,rossler,rossler
536,rossler__86,rossler,rossler
537,rikitake__324,rikitake,rikitake
538,lorenz__250,lorenz,lorenz
539,lorenz__131,lorenz,lorenz
540,lorenz__342,lorenz,lorenz
541,rossler__93,rossler,rossler
542,duffing__304,duffing,duffing
543,duffing__241,duffing,duffing
544,duffing__481,duffing,duffing
545,duffing__390,duffing,duffing
546,rossler__305,rossler,rossler
547,lorenz__139,lorenz,lorenz
548,chua__309,chua,chua
549,chua__204,chua,chua
550,rikitake__1,rikitake,rikitake
551,rikitake__403,rikitake,rikitake
552,chua__131,chua,chua
553,rikitake__409,rikitake,rikitake
554,chua__490,chua,chua
555,rikitake__441,rikitake,rikitake
556,rikitake__216,rikitake,rikitake
557,chua__316,chua,chua
558,lorenz__285,lorenz,lorenz
559,lorenz__7,lorenz,lorenz
560,rossler__166,rossler,rossler
561,rikitake__496,rikitake,rikitake
562,lorenz__114,lorenz,lorenz
563,lorenz__413,lorenz,lorenz
564,rossler__373,rossler,rossler
565,rossler__97,rossler,rossler
566,rossler__196,rossler,rossler
567,rossler__272,rossler,rossler
568,duffing__492,duffing,duffing
569,lorenz__317,lorenz,lorenz
570,duffing__37,duffing,duffing
571,duffing__227,duffing,duffing
572,chua__23,chua,chua
573,rossler__418,rossler,rossler
574,lorenz__45,lorenz,lorenz
575,chua__33,chua,chua
576,chua__410,chua,chua
577,lorenz__128,lorenz,lorenz
578,rossler__221,rossler,rossler
579,duffing__128,duffing,duffing
580,duffing__186,duffing,duffing
581,lorenz__481,lorenz,lorenz
582,rossler__115,rossler,rossler
583,rikitake__325,rikitake,rikitake
584,lorenz__497,lorenz,lorenz
585,duffing__452,duffing,duffing
586,rikitake__189,rikitake,rikitake
587,duffing__44,duffing,duffing
588,chua__321,chua,chua
589,lorenz__155,lorenz,lorenz
590,duffing__51,duffing,duffing
591,chua__333,chua,chua
592,lorenz__341,lorenz,lorenz
593,duffing__411,duffing,duffing
594,duffing__427,duffing,duffing
595,rikitake__454,rikitake,rikitake
596,chua__283,chua,chua
597,duffing__447,duffing,duffing
598,duffing__236,duffing,duffing
599,lorenz__214,lorenz,lorenz
600,rossler__32,rossler,rossler
601,lorenz__472,lorenz,lorenz
602,rikitake__39,rikitake,rikitake
603,chua__11,chua,chua
604,duffing__98,duffing,duffing
605,chua__128,chua,chua
606,chua__258,chua,chua
607,chua__101,chua,chua
608,duffing__388,duffing,duffing
609,rossler__282,rossler,rossler
610,rossler__471,rossler,rossler
611,lorenz__54,lorenz,lorenz
612,lorenz__74,lorenz,lorenz
613,rikitake__282,rikitake,rikitake
614,duffing__454,duffing,duffing
615,rossler__427,rossler,rossler
616,chua__357,chua,chua
617,chua__162,chua,chua
618,chua__375,chua,chua
619,lorenz__33,lorenz,lorenz
620,duffing__371,duffing,duffing
621,lorenz__173,lorenz,lorenz
622,chua__330,chua,chua
623,chua__399,chua,chua
624,rossler__49,rossler,rossler
625,rikitake__455,rikitake,rikitake
626,rikitake__318,rikitake,rikitake
627,duffing__162,duffing,duffing
628,rikitake__465,rikitake,rikitake
629,lorenz__165,lorenz,lorenz
630,chua__89,chua,chua
631,rikitake__466,rikitake,rikitake
632,lorenz__323,lorenz,lorenz
633,chua__228,chua,chua
634,rikitake__252,rikitake,rikitake
635,rossler__281,rossler,rossler
636,rossler__288,rossler,rossler
637,duffing__148,duffing,duffing
638,lorenz__123,lorenz,lorenz
639,rikitake__83,rikitake,rikitake
640,duffing__125,duffing,duffing
641,rikitake__449,rikitake,rikitake
642,rossler__61,rossler,rossler
643,duffing__182,duffing,duffing
644,duffing__96,duffing,duffing
645,rossler__347,rossler,rossler
646,rikitake__389,rikitake,rikitake
647,lorenz__417,lorenz,lorenz
648,rossler__198,rossler,rossler
649,rikitake__11,rikitake,rikitake
650,duffing__168,duffing,duffing
651,lorenz__425,lorenz,lorenz
652,chua__70,chua,chua
653,lorenz__455,lorenz,lorenz
654,lorenz__424,lorenz,lorenz
655,rossler__331,rossler,rossler
656,duffing__62,duffing,duffing
657,chua__416,chua,chua
658,rikitake__99,rikitake,rikitake
659,rikitake__38,rikitake,rikitake
660,rikitake__336,rikitake,rikitake
661,rikitake__457,rikitake,rikitake
662,rossler__240,rossler,rossler
663,rikitake__442,rikitake,rikitake
664,rossler__152,rossler,rossler
665,duffing__206,duffing,duffing
666,duffing__84,duffing,duffing
667,lorenz__6,lorenz,lorenz
668,rossler__445,rossler,rossler
669,chua__342,chua,chua
670,rikitake__184,rikitake,rikitake
671,chua__199,chua,chua
672,lorenz__385,lorenz,lorenz
673,duffing__298,duffing,duffing
674,rossler__235,rossler,rossler
675,lorenz__40,lorenz,lorenz
676,duffing__55,duffing,duffing
677,chua__497,chua,chua
678,chua__469,chua,chua
679,duffing__250,duffing,duffing
680,chua__423,chua,chua
681,rikitake__4,rikitake,rikitake
682,rossler__141,rossler,rossler
683,duffing__473,duffing,duffing
684,rossler__413,rossler,rossler
685,duffing__490,duffing,duffing
686,chua__387,chua,chua
687,chua__324,chua,chua
688,duffing__389,duffing,duffing
689,lorenz__400,lorenz,lorenz
690,chua__127,chua,chua
691,rikitake__407,rikitake,rikitake
692,rossler__291,rossler,rossler
693,rossler__227,rossler,rossler
694,chua__85,chua,chua
695,duffing__351,duffing,duffing
696,chua__196,chua,chua
697,rossler__483,rossler,rossler
698,chua__382,chua,chua
699,duffing__24,duffing,duffing
700,chua__31,chua,chua
701,lorenz__354,lorenz,lorenz
702,rossler__465,rossler,rossler
703,lorenz__401,lorenz,lorenz
704,duffing__87,duffing,duffing
705,chua__421,chua,chua
706,rikitake__370,rikitake,rikitake
707,lorenz__314,lorenz,lorenz
708,chua__245,chua,chua
709,lorenz__422,lorenz,lorenz
710,lorenz__18,lorenz,lorenz
711,rossler__195,rossler,rossler
712,chua__82,chua,chua
713,rossler__22,rossler,rossler
714,duffing__308,duffing,duffing
715,lorenz__163,lorenz,lorenz
716,duffing__397,duffing,duffing
717,duffing__95,duffing,duffing
718,lorenz__64,lorenz,lorenz
719,chua__443,chua,chua
720,chua__22,chua,chua
721,chua__187,chua,chua
722,rikitake__139,rikitake,rikitake
723,rikitake__221,rikitake,rikitake
724,lorenz__113,lorenz,lorenz
725,duffing__259,duffing,duffing
726,lorenz__431,lorenz,lorenz
727,duffing__65,duffing,duffing
728,duffing__446,duffing,duffing
729,lorenz__234,lorenz,lorenz
730,chua__115,chua,chua
731,lorenz__15,lorenz,lorenz
732,rossler__461,rossler,rossler
733,duffing__88,duffing,duffing
734,lorenz__293,lorenz,lorenz
735,rossler__146,rossler,rossler
736,chua__147,chua,chua
737,chua__439,chua,chua
738,duffing__42,duffing,duffing
739,lorenz__58,lorenz,lorenz
740,lorenz__68,lorenz,lorenz
741,rossler__343,rossler,rossler
742,rossler__279,rossler,rossler
743,chua__251,chua,chua
744,chua__354,chua,chua
745,rikitake__362,rikitake,rikitake
746,chua__428,chua,chua
747,chua__27,chua,chua
748,chua__376,chua,chua
749,duffing__4,duffing,duffing
750,chua__58,chua,chua
751,duffing__287,duffing,duffing
752,rossler__167,rossler,rossler
753,rikitake__74,rikitake,rikitake
754,lorenz__483,lorenz,lorenz
755,rikitake__174,rikitake,rikitake
756,chua__156,chua,chua
757,duffing__214,duffing,duffing
758,duffing__43,duffing,duffing
759,rossler__370,rossler,rossler
760,duffing__72,duffing,duffing
761,chua__57,chua,chua
762,rossler__286,rossler,rossler
763,rikitake__376,rikitake,rikitake
764,lorenz__268,lorenz,lorenz
765,rikitake__181,rikitake,rikitake
766,rossler__129,rossler,rossler
767,chua__370,chua,chua
768,lorenz__154,lorenz,lorenz
769,rikitake__79,rikitake,rikitake
770,chua__444,chua,chua
771,duffing__450,duffing,duffing
772,duffing__276,duffing,duffing
773,rikitake__204,rikitake,rikitake
774,duffing__238,duffing,duffing
775,rossler__287,rossler,rossler
776,lorenz__145,lorenz,lorenz
777,lorenz__467,lorenz,lorenz
778,chua__60,chua,chua
779,lorenz__333,lorenz,lorenz
780,chua__150,chua,chua
781,lorenz__287,lorenz,lorenz
782,chua__117,chua,chua
783,chua__318,chua,chua
784,duffing__336,duffing,duffing
785,rossler__110,rossler,rossler
786,duffing__400,duffing,duffing
787,rikitake__138,rikitake,rikitake
788,rossler__30,rossler,rossler
789,duffing__132,duffing,duffing
790,duffing__163,duffing,duffing
791,duffing__226,duffing,duffing
792,rossler__398,rossler,rossler
793,lorenz__471,lorenz,lorenz
794,lorenz__144,lorenz,lorenz
795,chua__323,chua,chua
796,duffing__106,duffing,duffing
797,rikitake__72,rikitake,rikitake
798,chua__189,chua,chua
799,rossler__457,rossler,rossler
800,rikitake__342,rikitake,rikitake
801,chua__391,chua,chua
802,duffing__422,duffing,duffing
803,rikitake__70,rikitake,rikitake
804,rikitake__191,rikitake,rikitake
805,rossler__378,rossler,rossler
806,duffing__15,duffing,duffing
807,rikitake__234,rikitake,rikitake
808,rikitake__265,rikitake,rikitake
809,chua__157,chua,chua
810,duffing__277,duffing,duffing
811,rossler__79,rossler,rossler
812,lorenz__187,lorenz,lorenz
813,lorenz__212,lorenz,lorenz
814,duffing__23,duffing,duffing
815,lorenz__423,lorenz,lorenz
816,lorenz__255,lorenz,lorenz
817,lorenz__209,lorenz,lorenz
818,rossler__354,rossler,rossler
819,rossler__327,rossler,rossler
820,chua__495,chua,chua
821,chua__302,chua,chua
822,lorenz__16,lorenz,lorenz
823,chua__262,chua,chua
824,lorenz__170,lorenz,lorenz
825,duffing__314,duffing,duffing
826,rikitake__57,rikitake,rikitake
827,lorenz__169,lorenz,lorenz
828,rikitake__172,rikitake,lorenz
829,duffing__451,duffing,duffing
830,rikitake__121,rikitake,rikitake
831,chua__71,chua,chua
832,rossler__328,rossler,rossler
833,chua__449,chua,chua
834,chua__216,chua,chua
835,duffing__269,duffing,duffing
836,duffing__149,duffing,duffing
837,duffing__3,duffing,duffing
838,duffing__299,duffing,duffing
839,rikitake__292,rikitake,rikitake
840,duffing__458,duffing,duffing
841,rikitake__148,rikitake,rikitake
842,lorenz__364,lorenz,lorenz
843,chua__0,chua,chua
