,noun_id,label,pred
133,chua__436,chua,chua
134,rikitake__111,rikitake,rikitake
135,chua__271,chua,chua
136,chua__348,chua,chua
137,rossler__180,rossler,rossler
138,duffing__185,duffing,duffing
139,rossler__142,rossler,rossler
140,rikitake__168,rikitake,rikitake
141,duffing__496,duffing,duffing
142,chua__254,chua,chua
143,chua__53,chua,chua
144,duffing__449,duffing,duffing
145,rikitake__498,rikitake,rikitake
146,rossler__394,rossler,rossler
147,rikitake__166,rikitake,rikitake
148,duffing__273,duffing,duffing
149,duffing__8,duffing,duffing
150,rossler__165,rossler,rossler
151,chua__153,chua,chua
152,duffing__118,duffing,duffing
153,chua__206,chua,chua
154,rossler__388,rossler,rossler
155,rikitake__256,rikitake,rikitake
156,duffing__395,duffing,duffing
157,chua__140,chua,chua
158,rikitake__213,rikitake,rikitake
159,rikitake__132,rikitake,rikitake
160,chua__21,chua,chua
161,lorenz__80,lorenz,lorenz
162,duffing__160,duffing,duffing
163,rikitake__126,rikitake,rikitake
164,chua__496,chua,chua
165,duffing__58,duffing,duffing
166,duffing__365,duffing,duffing
167,rossler__472,rossler,rossler
168,duffing__457,duffing,duffing
169,rossler__415,rossler,rossler
170,rikitake__411,rikitake,rikitake
171,lorenz__348,lorenz,lorenz
172,duffing__369,duffing,duffing
173,lorenz__336,lorenz,lorenz
174,duffing__86,duffing,duffing
175,lorenz__274,lorenz,lorenz
176,chua__339,chua,chua
177,rossler__111,rossler,rossler
178,duffing__184,duffing,duffing
179,lorenz__403,lorenz,lorenz
180,rikitake__13,rikitake,rikitake
181,duffing__237,duffing,duffing
182,chua__355,chua,chua
183,rikitake__137,rikitake,rikitake
184,rikitake__339,rikitake,rikitake
185,rossler__443,rossler,rossler
186,chua__411,chua,chua
187,chua__265,chua,chua
188,rikitake__124,rikitake,rikitake
189,duffing__414,duffing,duffing
190,duffing__220,duffing,duffing
191,rikitake__343,rikitake,rikitake
192,lorenz__420,lorenz,lorenz
193,duffing__32,duffing,duffing
194,lorenz__357,lorenz,lorenz
195,chua__169,chua,chua
196,chua__200,chua,chua
197,lorenz__370,lorenz,lorenz
198,duffing__180,duffing,duffing
199,chua__67,chua,chua
200,duffing__418,duffing,duffing
201,chua__64,chua,chua
202,chua__361,chua,chua
203,duffing__476,duffing,duffing
204,chua__135,chua,chua
205,rikitake__396,rikitake,rikitake
206,rossler__228,rossler,rossler
207,rikitake__188,rikitake,rikitake
208,rikitake__450,rikitake,rikitake
209,lorenz__319,lorenz,lorenz
210,lorenz__448,lorenz,lorenz
211,rossler__292,rossler,rossler
212,chua__493,chua,chua
213,duffing__68,duffing,duffing
214,duffing__283,duffing,duffing
215,rikitake__32,rikitake,rikitake
216,chua__290,chua,chua
217,lorenz__450,lorenz,lorenz
218,chua__205,chua,chua
219,lorenz__453,lorenz,lorenz
220,lorenz__8,lorenz,lorenz
221,rossler__358,rossler,rossler
222,rikitake__147,rikitake,rikitake
223,chua__214,chua,chua
224,lorenz__358,lorenz,lorenz
225,rossler__116,rossler,rossler
226,rikitake__353,rikitake,rikitake
227,rikitake__246,rikitake,rikitake
228,chua__103,chua,chua
229,rikitake__67,rikitake,rikitake
230,rikitake__415,rikitake,rikitake
231,lorenz__117,lorenz,lorenz
232,chua__419,chua,chua
233,lorenz__235,lorenz,lorenz
234,rossler__406,rossler,rossler
235,lorenz__258,lorenz,lorenz
236,rikitake__437,rikitake,rikitake
237,chua__15,chua,chua
238,rossler__207,rossler,rossler
239,rossler__86,rossler,rossler
240,rikitake__324,rikitake,rikitake
241,lorenz__250,lorenz,lorenz
242,lorenz__131,lorenz,lorenz
243,lorenz__342,lorenz,lorenz
244,rossler__93,rossler,rossler
245,duffing__304,duffing,duffing
246,duffing__241,duffing,duffing
247,duffing__481,duffing,duffing
248,duffing__390,duffing,duffing
249,rossler__305,rossler,rossler
250,lorenz__139,lorenz,lorenz
251,chua__309,chua,chua
252,chua__204,chua,chua
253,rikitake__1,rikitake,rikitake
254,rikitake__403,rikitake,rikitake
255,chua__131,chua,chua
256,rikitake__409,rikitake,rikitake
257,chua__490,chua,chua
258,rikitake__441,rikitake,rikitake
259,rikitake__216,rikitake,rikitake
260,chua__316,chua,chua
261,lorenz__285,lorenz,lorenz
262,lorenz__7,lorenz,lorenz
263,rossler__166,rossler,rossler
264,rikitake__496,rikitake,rikitake
265,lorenz__114,lorenz,lorenz
266,lorenz__413,lorenz,lorenz
267,rossler__373,rossler,rossler
268,rossler__97,rossler,rossler
269,rossler__196,rossler,rossler
270,rossler__272,rossler,rossler
271,duffing__492,duffing,duffing
272,lorenz__317,lorenz,lorenz
273,duffing__37,duffing,duffing
274,duffing__227,duffing,duffing
275,chua__23,chua,chua
276,rossler__418,rossler,rossler
277,lorenz__45,lorenz,lorenz
278,chua__33,chua,chua
279,chua__410,chua,chua
280,lorenz__128,lorenz,lorenz
281,rossler__221,rossler,rossler
282,duffing__128,duffing,duffing
283,duffing__186,duffing,duffing
284,lorenz__481,lorenz,lorenz
285,rossler__115,rossler,rossler
286,rikitake__325,rikitake,rikitake
287,lorenz__497,lorenz,lorenz
288,duffing__452,duffing,duffing
289,rikitake__189,rikitake,rikitake
290,duffing__44,duffing,duffing
291,chua__321,chua,chua
292,lorenz__155,lorenz,lorenz
293,duffing__51,duffing,duffing
294,chua__333,chua,chua
295,lorenz__341,lorenz,lorenz
296,duffing__411,duffing,duffing
297,duffing__427,duffing,duffing
298,rikitake__454,rikitake,rikitake
299,chua__283,chua,chua
300,duffing__447,duffing,duffing
301,duffing__236,duffing,duffing
302,lorenz__214,lorenz,lorenz
303,rossler__32,rossler,rossler
304,lorenz__472,lorenz,lorenz
305,rikitake__39,rikitake,rikitake
306,chua__11,chua,chua
307,duffing__98,duffing,duffing
308,chua__128,chua,chua
309,chua__258,chua,chua
310,chua__101,chua,chua
311,duffing__388,duffing,duffing
312,rossler__282,rossler,rossler
313,rossler__471,rossler,rossler
314,lorenz__54,lorenz,lorenz
315,lorenz__74,lorenz,lorenz
316,rikitake__282,rikitake,rikitake
317,duffing__454,duffing,duffing
318,rossler__427,rossler,rossler
319,chua__357,chua,chua
320,chua__162,chua,chua
321,chua__375,chua,chua
322,lorenz__33,lorenz,lorenz
323,duffing__371,duffing,duffing
324,lorenz__173,lorenz,lorenz
325,chua__330,chua,chua
326,chua__399,chua,chua
327,rossler__49,rossler,rossler
328,rikitake__455,rikitake,rikitake
329,rikitake__318,rikitake,rikitake
330,duffing__162,duffing,duffing
331,rikitake__465,rikitake,rikitake
332,lorenz__165,lorenz,lorenz
333,chua__89,chua,chua
334,rikitake__466,rikitake,rikitake
335,lorenz__323,lorenz,lorenz
336,chua__228,chua,chua
337,rikitake__252,rikitake,rikitake
338,rossler__281,rossler,rossler
339,rossler__288,rossler,rossler
340,duffing__148,duffing,duffing
341,lorenz__123,lorenz,lorenz
342,rikitake__83,rikitake,rikitake
343,duffing__125,duffing,duffing
344,rikitake__449,rikitake,rikitake
345,rossler__61,rossler,rossler
346,duffing__182,duffing,duffing
347,duffing__96,duffing,duffing
348,rossler__347,rossler,rossler
349,rikitake__389,rikitake,rikitake
350,lorenz__417,lorenz,lorenz
351,rossler__198,rossler,rossler
352,rikitake__11,rikitake,rikitake
353,duffing__168,duffing,duffing
354,lorenz__425,lorenz,lorenz
355,chua__70,chua,chua
356,lorenz__455,lorenz,lorenz
357,lorenz__424,lorenz,lorenz
358,rossler__331,rossler,rossler
359,duffing__62,duffing,duffing
360,chua__416,chua,chua
361,rikitake__99,rikitake,rikitake
362,rikitake__38,rikitake,rikitake
363,rikitake__336,rikitake,rikitake
364,rikitake__457,rikitake,rikitake
365,rossler__240,rossler,rossler
366,rikitake__442,rikitake,rikitake
367,rossler__152,rossler,rossler
368,duffing__206,duffing,duffing
369,duffing__84,duffing,duffing
370,lorenz__6,lorenz,lorenz
371,rossler__445,rossler,rossler
372,chua__342,chua,chua
373,rikitake__184,rikitake,rikitake
374,chua__199,chua,chua
375,lorenz__385,lorenz,lorenz
376,duffing__298,duffing,duffing
377,rossler__235,rossler,rossler
378,lorenz__40,lorenz,lorenz
379,duffing__55,duffing,duffing
380,chua__497,chua,chua
381,chua__469,chua,chua
382,duffing__250,duffing,duffing
383,chua__423,chua,chua
384,rikitake__4,rikitake,rikitake
385,rossler__141,rossler,rossler
386,duffing__473,duffing,duffing
387,rossler__413,rossler,rossler
388,duffing__490,duffing,duffing
389,chua__387,chua,chua
390,chua__324,chua,chua
391,duffing__389,duffing,duffing
392,lorenz__400,lorenz,lorenz
393,chua__127,chua,chua
394,rikitake__407,rikitake,rikitake
395,rossler__291,rossler,rossler
396,rossler__227,rossler,rossler
397,chua__85,chua,chua
398,duffing__351,duffing,duffing
399,chua__196,chua,chua
400,rossler__483,rossler,rossler
401,chua__382,chua,chua
402,duffing__24,duffing,duffing
403,chua__31,chua,chua
404,lorenz__354,lorenz,lorenz
405,rossler__465,rossler,rossler
406,lorenz__401,lorenz,lorenz
407,duffing__87,duffing,duffing
408,chua__421,chua,chua
409,rikitake__370,rikitake,rikitake
410,lorenz__314,lorenz,lorenz
411,chua__245,chua,chua
412,lorenz__422,lorenz,lorenz
413,lorenz__18,lorenz,lorenz
414,rossler__195,rossler,rossler
415,chua__82,chua,chua
416,rossler__22,rossler,rossler
417,duffing__308,duffing,duffing
418,lorenz__163,lorenz,lorenz
419,duffing__397,duffing,duffing
420,duffing__95,duffing,duffing
421,lorenz__64,lorenz,lorenz
422,chua__443,chua,chua
423,chua__22,chua,chua
424,chua__187,chua,chua
425,rikitake__139,rikitake,rikitake
426,rikitake__221,rikitake,rikitake
427,lorenz__113,lorenz,lorenz
428,duffing__259,duffing,duffing
429,lorenz__431,lorenz,lorenz
430,duffing__65,duffing,duffing
431,duffing__446,duffing,duffing
432,lorenz__234,lorenz,lorenz
433,chua__115,chua,chua
434,lorenz__15,lorenz,lorenz
435,rossler__461,rossler,rossler
436,duffing__88,duffing,duffing
437,rikitake__428,rikitake,rikitake
438,duffing__201,duffing,duffing
439,rikitake__242,rikitake,rikitake
440,rikitake__153,rikitake,rikitake
441,lorenz__337,lorenz,lorenz
442,lorenz__295,lorenz,lorenz
443,chua__304,chua,chua
444,lorenz__122,lorenz,lorenz
445,duffing__331,duffing,duffing
446,chua__256,chua,chua
447,chua__220,chua,chua
448,chua__69,chua,chua
449,chua__112,chua,chua
450,duffing__139,duffing,duffing
451,chua__322,chua,chua
452,rikitake__456,rikitake,rikitake
453,rikitake__119,rikitake,rikitake
454,duffing__300,duffing,duffing
455,rikitake__492,rikitake,rikitake
456,duffing__495,duffing,duffing
457,duffing__17,duffing,duffing
458,rikitake__357,rikitake,rikitake
459,chua__270,chua,chua
460,rikitake__9,rikitake,rikitake
461,rikitake__250,rikitake,rikitake
462,rikitake__92,rikitake,rikitake
463,lorenz__70,lorenz,lorenz
464,rikitake__372,rikitake,rikitake
465,duffing__26,duffing,duffing
466,lorenz__182,lorenz,lorenz
467,chua__94,chua,chua
468,lorenz__63,lorenz,lorenz
469,chua__145,chua,chua
470,rikitake__16,rikitake,rikitake
471,duffing__255,duffing,duffing
472,lorenz__493,lorenz,lorenz
473,rikitake__102,rikitake,rikitake
474,rossler__68,rossler,rossler
475,chua__121,chua,chua
476,rikitake__309,rikitake,rikitake
477,chua__97,chua,chua
478,rikitake__499,rikitake,rikitake
479,rikitake__218,rikitake,rikitake
480,lorenz__81,lorenz,lorenz
481,duffing__82,duffing,duffing
482,chua__110,chua,chua
483,chua__224,chua,chua
484,rikitake__19,rikitake,rikitake
485,rikitake__487,rikitake,rikitake
486,chua__486,chua,chua
487,lorenz__188,lorenz,lorenz
488,duffing__448,duffing,duffing
489,lorenz__315,lorenz,lorenz
490,rikitake__387,rikitake,rikitake
491,lorenz__456,lorenz,lorenz
492,rossler__430,rossler,rossler
493,lorenz__44,lorenz,lorenz
494,duffing__153,duffing,duffing
495,duffing__36,duffing,duffing
496,chua__432,chua,chua
497,rikitake__291,rikitake,rikitake
498,lorenz__22,lorenz,lorenz
499,rossler__33,rossler,rossler
500,duffing__45,duffing,duffing
501,lorenz__344,lorenz,lorenz
502,chua__240,chua,chua
503,rossler__403,rossler,rossler
504,chua__445,chua,chua
505,rossler__5,rossler,rossler
506,rikitake__44,rikitake,rikitake
507,duffing__252,duffing,duffing
508,lorenz__411,lorenz,lorenz
509,lorenz__312,lorenz,lorenz
510,rossler__249,rossler,rossler
511,duffing__498,duffing,duffing
512,rikitake__377,rikitake,rikitake
513,chua__229,chua,chua
514,rikitake__159,rikitake,rikitake
515,lorenz__2,lorenz,lorenz
516,rikitake__109,rikitake,rikitake
517,rikitake__360,rikitake,rikitake
518,chua__485,chua,chua
519,rossler__176,rossler,rossler
520,duffing__280,duffing,duffing
521,chua__92,chua,chua
522,rossler__317,rossler,rossler
523,chua__268,chua,chua
524,rikitake__243,rikitake,rikitake
525,duffing__377,duffing,duffing
526,rikitake__287,rikitake,rikitake
527,duffing__375,duffing,duffing
528,chua__476,chua,chua
529,duffing__324,duffing,duffing
530,chua__108,chua,chua
531,rossler__273,rossler,rossler
532,lorenz__372,lorenz,lorenz
533,lorenz__71,lorenz,lorenz
534,rossler__17,rossler,rossler
535,rikitake__367,rikitake,rikitake
536,lorenz__99,lorenz,lorenz
537,lorenz__178,lorenz,lorenz
538,duffing__242,duffing,duffing
539,duffing__378,duffing,duffing
540,chua__351,chua,chua
541,rossler__355,rossler,rossler
542,chua__152,chua,chua
543,rossler__2,rossler,rossler
544,lorenz__427,lorenz,lorenz
545,rikitake__400,rikitake,rikitake
546,lorenz__426,lorenz,lorenz
547,rossler__411,rossler,rossler
548,lorenz__476,lorenz,lorenz
549,rossler__159,rossler,rossler
550,rossler__492,rossler,rossler
551,rossler__186,rossler,rossler
552,rossler__143,rossler,rossler
553,rossler__280,rossler,rossler
554,lorenz__479,lorenz,lorenz
555,rossler__170,rossler,rossler
556,rossler__234,rossler,rossler
557,duffing__288,duffing,duffing
558,rikitake__303,rikitake,rikitake
559,duffing__430,duffing,duffing
560,rikitake__260,rikitake,rikitake
561,chua__73,chua,chua
562,chua__480,chua,chua
563,duffing__444,duffing,duffing
564,lorenz__321,lorenz,lorenz
565,lorenz__262,lorenz,lorenz
566,chua__398,chua,chua
567,duffing__421,duffing,duffing
568,duffing__432,duffing,duffing
569,chua__320,chua,chua
570,rossler__4,rossler,rossler
571,rikitake__347,rikitake,rikitake
572,chua__301,chua,chua
573,rossler__199,rossler,rossler
574,rossler__251,rossler,rossler
575,rossler__188,rossler,rossler
576,chua__353,chua,chua
577,rikitake__190,rikitake,rikitake
578,duffing__155,duffing,duffing
579,rossler__151,rossler,rossler
580,chua__393,chua,chua
581,rossler__237,rossler,rossler
582,lorenz__140,lorenz,lorenz
583,rossler__172,rossler,rossler
584,lorenz__83,lorenz,lorenz
585,duffing__257,duffing,duffing
586,rossler__203,rossler,rossler
587,duffing__111,duffing,duffing
588,duffing__190,duffing,duffing
589,chua__406,chua,chua
590,duffing__398,duffing,duffing
591,rossler__219,rossler,rossler
592,lorenz__415,lorenz,lorenz
593,rossler__276,rossler,rossler
594,rossler__329,rossler,rossler
595,lorenz__480,lorenz,lorenz
596,rikitake__233,rikitake,rikitake
597,rossler__339,rossler,rossler
598,rikitake__118,rikitake,rikitake
599,duffing__412,duffing,duffing
600,rossler__459,rossler,rossler
601,lorenz__5,lorenz,lorenz
602,duffing__165,duffing,duffing
603,lorenz__272,lorenz,lorenz
604,rossler__278,rossler,rossler
605,duffing__335,duffing,duffing
606,duffing__312,duffing,duffing
607,duffing__216,duffing,duffing
608,rikitake__384,rikitake,rikitake
609,rikitake__440,rikitake,rikitake
610,duffing__385,duffing,duffing
611,rikitake__209,rikitake,rikitake
612,duffing__437,duffing,duffing
613,duffing__11,duffing,duffing
614,lorenz__441,lorenz,lorenz
615,duffing__208,duffing,duffing
616,rikitake__238,rikitake,rikitake
617,chua__336,chua,chua
618,rossler__295,rossler,rossler
619,rossler__158,rossler,rossler
620,chua__378,chua,chua
621,rikitake__278,rikitake,rikitake
622,rossler__78,rossler,rossler
623,chua__458,chua,chua
624,duffing__10,duffing,duffing
625,rossler__377,rossler,rossler
626,rossler__14,rossler,rossler
627,chua__159,chua,chua
628,rikitake__448,rikitake,rikitake
629,duffing__362,duffing,duffing
630,lorenz__294,lorenz,lorenz
631,rikitake__439,rikitake,rikitake
632,chua__282,chua,chua
633,chua__171,chua,chua
634,chua__338,chua,chua
635,rossler__393,rossler,rossler
636,chua__44,chua,chua
637,chua__36,chua,chua
638,duffing__391,duffing,duffing
639,duffing__169,duffing,duffing
640,chua__182,chua,chua
641,chua__335,chua,chua
642,rossler__304,rossler,rossler
643,lorenz__217,lorenz,lorenz
644,lorenz__297,lorenz,lorenz
645,chua__91,chua,chua
646,rikitake__469,rikitake,rikitake
647,lorenz__365,lorenz,lorenz
648,rossler__80,rossler,rossler
649,duffing__472,duffing,duffing
650,rikitake__96,rikitake,rikitake
651,lorenz__136,lorenz,lorenz
652,rossler__53,rossler,rossler
653,rikitake__227,rikitake,rikitake
654,rikitake__266,rikitake,rikitake
655,lorenz__27,lorenz,lorenz
656,duffing__140,duffing,duffing
657,rossler__175,rossler,rossler
658,chua__232,chua,chua
659,rikitake__71,rikitake,rikitake
660,rossler__107,rossler,rossler
661,lorenz__326,lorenz,lorenz
662,lorenz__338,lorenz,lorenz
663,lorenz__330,lorenz,lorenz
664,rikitake__461,rikitake,rikitake
665,chua__183,chua,chua
666,rossler__351,rossler,rossler
667,rossler__326,rossler,rossler
668,duffing__443,duffing,duffing
669,rossler__254,rossler,rossler
670,rikitake__37,rikitake,rikitake
671,duffing__271,duffing,duffing
672,duffing__204,duffing,duffing
673,rossler__205,rossler,rossler
674,duffing__110,duffing,duffing
675,lorenz__138,lorenz,lorenz
676,rossler__11,rossler,rossler
677,chua__299,chua,chua
678,lorenz__340,lorenz,lorenz
679,duffing__292,duffing,duffing
680,duffing__376,duffing,duffing
681,rossler__479,rossler,rossler
682,duffing__466,duffing,duffing
683,chua__255,chua,chua
684,chua__225,chua,chua
685,lorenz__107,lorenz,lorenz
686,duffing__268,duffing,duffing
687,chua__93,chua,chua
688,chua__126,chua,chua
689,lorenz__25,lorenz,lorenz
690,lorenz__94,lorenz,lorenz
691,rikitake__229,rikitake,rikitake
692,rikitake__337,rikitake,rikitake
693,lorenz__206,lorenz,lorenz
694,lorenz__485,lorenz,lorenz
695,rossler__482,rossler,rossler
696,lorenz__313,lorenz,lorenz
697,duffing__286,duffing,duffing
698,rossler__475,rossler,rossler
699,rikitake__462,rikitake,rikitake
700,chua__381,chua,chua
701,chua__122,chua,chua
702,duffing__63,duffing,duffing
703,rossler__212,rossler,rossler
704,rossler__333,rossler,rossler
705,duffing__339,duffing,duffing
706,chua__390,chua,chua
707,chua__30,chua,chua
708,lorenz__124,lorenz,lorenz
709,lorenz__442,lorenz,lorenz
710,lorenz__215,lorenz,lorenz
711,duffing__344,duffing,duffing
712,rikitake__130,rikitake,rikitake
713,duffing__78,duffing,duffing
714,chua__180,chua,chua
715,rikitake__167,rikitake,rikitake
716,rossler__319,rossler,rossler
717,duffing__48,duffing,duffing
718,chua__288,chua,chua
719,lorenz__301,lorenz,lorenz
720,rossler__491,rossler,rossler
721,rikitake__490,rikitake,rikitake
722,duffing__404,duffing,duffing
723,chua__267,chua,chua
724,lorenz__203,lorenz,lorenz
725,lorenz__328,lorenz,lorenz
726,chua__51,chua,chua
727,duffing__281,duffing,duffing
728,duffing__445,duffing,duffing
729,rossler__54,rossler,rossler
730,chua__472,chua,chua
731,rossler__137,rossler,rossler
732,rossler__494,rossler,rossler
733,chua__226,chua,chua
734,rossler__119,rossler,rossler
735,chua__389,chua,chua
736,rikitake__364,rikitake,rikitake
737,lorenz__257,lorenz,lorenz
738,rossler__349,rossler,rossler
739,lorenz__374,lorenz,lorenz
740,lorenz__288,lorenz,lorenz
741,duffing__16,duffing,duffing
742,rossler__201,rossler,rossler
743,lorenz__459,lorenz,lorenz
744,chua__130,chua,chua
745,lorenz__166,lorenz,lorenz
746,lorenz__0,lorenz,lorenz
747,lorenz__89,lorenz,lorenz
748,rikitake__473,rikitake,rikitake
749,chua__383,chua,chua
750,rikitake__6,rikitake,rikitake
751,rikitake__131,rikitake,rikitake
752,rossler__215,rossler,rossler
753,chua__407,chua,chua
754,rossler__268,rossler,rossler
755,lorenz__363,lorenz,lorenz
756,lorenz__494,lorenz,lorenz
757,rikitake__107,rikitake,rikitake
758,chua__5,chua,chua
759,lorenz__121,lorenz,lorenz
760,duffing__223,duffing,duffing
761,lorenz__179,lorenz,lorenz
762,chua__59,chua,chua
763,rikitake__276,rikitake,rikitake
764,rikitake__474,rikitake,rikitake
765,chua__84,chua,chua
766,rossler__35,rossler,rossler
767,rossler__499,rossler,rossler
768,rossler__60,rossler,rossler
769,rikitake__346,rikitake,rikitake
770,rossler__63,rossler,rossler
771,rikitake__485,rikitake,rikitake
772,rikitake__115,rikitake,rikitake
773,rossler__284,rossler,rossler
774,lorenz__91,lorenz,lorenz
775,lorenz__343,lorenz,lorenz
776,rikitake__150,rikitake,rikitake
777,lorenz__98,lorenz,lorenz
778,rossler__232,rossler,rossler
779,rikitake__356,rikitake,rikitake
780,rossler__103,rossler,rossler
781,lorenz__376,lorenz,lorenz
782,lorenz__142,lorenz,lorenz
783,rikitake__284,rikitake,rikitake
784,duffing__119,duffing,duffing
785,rossler__194,rossler,rossler
786,rossler__241,rossler,rossler
787,rossler__335,rossler,rossler
788,chua__213,chua,chua
789,rossler__449,rossler,rossler
790,lorenz__488,lorenz,lorenz
791,duffing__228,duffing,duffing
792,chua__184,chua,chua
793,duffing__74,duffing,duffing
794,rossler__484,rossler,rossler
795,duffing__83,duffing,duffing
796,duffing__21,duffing,duffing
797,chua__379,chua,chua
798,rossler__433,rossler,rossler
799,lorenz__469,lorenz,lorenz
800,rikitake__49,rikitake,rikitake
801,rossler__385,rossler,rossler
802,rikitake__375,rikitake,rikitake
803,rikitake__220,rikitake,rikitake
804,rossler__352,rossler,rossler
805,rossler__446,rossler,rossler
806,rikitake__95,rikitake,rikitake
807,rikitake__451,rikitake,rikitake
808,chua__433,chua,chua
809,chua__471,chua,chua
810,rikitake__127,rikitake,rikitake
811,rikitake__101,rikitake,rikitake
812,rikitake__388,rikitake,rikitake
813,rossler__161,rossler,rossler
814,duffing__108,duffing,duffing
815,lorenz__482,lorenz,lorenz
816,rikitake__290,rikitake,rikitake
817,lorenz__350,lorenz,lorenz
818,lorenz__478,lorenz,lorenz
819,duffing__278,duffing,duffing
820,chua__79,chua,chua
821,rossler__425,rossler,rossler
822,duffing__13,duffing,duffing
823,lorenz__416,lorenz,lorenz
824,rossler__108,rossler,rossler
825,rossler__313,rossler,rossler
826,chua__142,chua,chua
827,lorenz__432,lorenz,lorenz
828,lorenz__149,lorenz,lorenz
829,rossler__376,rossler,rossler
830,rikitake__334,rikitake,rikitake
831,rossler__1,rossler,rossler
832,rikitake__239,rikitake,rikitake
833,rikitake__185,rikitake,rikitake
834,duffing__66,duffing,duffing
835,chua__463,chua,chua
836,rossler__367,rossler,rossler
837,duffing__289,duffing,duffing
838,duffing__480,duffing,duffing
839,lorenz__184,lorenz,lorenz
840,duffing__488,duffing,duffing
841,rikitake__397,rikitake,rikitake
842,duffing__477,duffing,duffing
843,lorenz__256,lorenz,lorenz
