,noun_id,label,pred
141,rossler__326,rossler,rossler
142,rossler__135,rossler,rossler
143,chua__285,chua,chua
144,duffing__374,duffing,duffing
145,rikitake__98,rikitake,rikitake
146,lorenz__326,lorenz,lorenz
147,rikitake__396,rikitake,rikitake
148,rikitake__317,rikitake,rikitake
149,rossler__293,rossler,rossler
150,rossler__433,rossler,rossler
151,duffing__416,duffing,duffing
152,rossler__362,rossler,rossler
153,duffing__185,duffing,duffing
154,chua__97,chua,chua
155,lorenz__452,lorenz,lorenz
156,chua__108,chua,chua
157,duffing__388,duffing,duffing
158,chua__96,chua,chua
159,rossler__180,rossler,rossler
160,rossler__400,rossler,rossler
161,rikitake__13,rikitake,rikitake
162,lorenz__442,lorenz,lorenz
163,lorenz__429,lorenz,lorenz
164,chua__53,chua,chua
165,rikitake__31,rikitake,rikitake
166,lorenz__74,lorenz,lorenz
167,rikitake__367,rikitake,rikitake
168,duffing__392,duffing,duffing
169,rossler__235,rossler,rossler
170,rikitake__498,rikitake,rikitake
171,chua__78,chua,chua
172,rossler__113,rossler,rossler
173,rossler__397,rossler,rossler
174,chua__438,chua,chua
175,lorenz__56,lorenz,lorenz
176,rossler__482,rossler,rossler
177,rikitake__258,rikitake,rikitake
178,rossler__375,rossler,rossler
179,lorenz__325,lorenz,lorenz
180,duffing__329,duffing,duffing
181,lorenz__148,lorenz,lorenz
182,chua__421,chua,chua
183,chua__358,chua,chua
184,lorenz__159,lorenz,lorenz
185,lorenz__274,lorenz,lorenz
186,chua__256,chua,chua
187,duffing__492,duffing,duffing
188,duffing__418,duffing,duffing
189,rikitake__211,rikitake,rikitake
190,chua__435,chua,chua
191,lorenz__79,lorenz,lorenz
192,rossler__194,rossler,rossler
193,rossler__124,rossler,rossler
194,lorenz__110,lorenz,lorenz
195,rikitake__122,rikitake,rikitake
196,rikitake__381,rikitake,rikitake
197,lorenz__437,lorenz,lorenz
198,duffing__155,duffing,duffing
199,chua__393,chua,chua
200,rikitake__454,rikitake,rikitake
201,rossler__98,rossler,rossler
202,chua__414,chua,chua
203,lorenz__459,lorenz,lorenz
204,lorenz__338,lorenz,lorenz
205,chua__59,chua,chua
206,duffing__425,duffing,duffing
207,rikitake__434,rikitake,rikitake
208,duffing__223,duffing,duffing
209,lorenz__126,lorenz,lorenz
210,rossler__6,rossler,rossler
211,rossler__138,rossler,rossler
212,lorenz__469,lorenz,lorenz
213,duffing__496,duffing,duffing
214,rikitake__485,rikitake,rikitake
215,lorenz__36,lorenz,lorenz
216,duffing__242,duffing,duffing
217,chua__262,chua,chua
218,lorenz__157,lorenz,lorenz
219,duffing__95,duffing,duffing
220,duffing__381,duffing,duffing
221,chua__367,chua,chua
222,rossler__429,rossler,rossler
223,rossler__415,rossler,rossler
224,duffing__473,duffing,duffing
225,lorenz__201,lorenz,lorenz
226,lorenz__400,lorenz,lorenz
227,lorenz__411,lorenz,lorenz
228,rikitake__214,rikitake,rikitake
229,rossler__167,rossler,rossler
230,chua__21,chua,chua
231,lorenz__210,lorenz,lorenz
232,rossler__34,rossler,rossler
233,duffing__232,duffing,duffing
234,chua__98,chua,chua
235,rossler__68,rossler,rossler
236,chua__314,chua,chua
237,chua__152,chua,chua
238,lorenz__261,lorenz,lorenz
239,duffing__340,duffing,duffing
240,lorenz__485,lorenz,lorenz
241,rossler__88,rossler,rossler
242,chua__145,chua,chua
243,lorenz__362,lorenz,lorenz
244,chua__489,chua,chua
245,duffing__197,duffing,duffing
246,rossler__106,rossler,rossler
247,lorenz__100,lorenz,lorenz
248,duffing__362,duffing,duffing
249,chua__330,chua,chua
250,duffing__136,duffing,duffing
251,rossler__73,rossler,rossler
252,duffing__106,duffing,duffing
253,rikitake__262,rikitake,rikitake
254,lorenz__254,lorenz,lorenz
255,rikitake__82,rikitake,rikitake
256,rikitake__470,rikitake,rikitake
257,rikitake__384,rikitake,rikitake
258,duffing__215,duffing,duffing
259,duffing__384,duffing,duffing
260,rikitake__307,rikitake,rikitake
261,rossler__229,rossler,rossler
262,chua__207,chua,chua
263,lorenz__158,lorenz,lorenz
264,chua__333,chua,chua
265,duffing__364,duffing,duffing
266,chua__206,chua,chua
267,rikitake__428,rikitake,rikitake
268,rossler__0,rossler,rossler
269,rossler__253,rossler,rossler
270,chua__220,chua,chua
271,chua__310,chua,chua
272,rossler__308,rossler,rossler
273,rikitake__275,rikitake,rikitake
274,duffing__395,duffing,duffing
275,rikitake__140,rikitake,rikitake
276,lorenz__378,lorenz,lorenz
277,chua__158,chua,chua
278,duffing__29,duffing,duffing
279,chua__372,chua,chua
280,rossler__380,rossler,rossler
281,duffing__217,duffing,duffing
282,duffing__201,duffing,duffing
283,chua__170,chua,chua
284,duffing__98,duffing,duffing
285,lorenz__202,lorenz,lorenz
286,chua__290,chua,chua
287,rikitake__168,rikitake,rikitake
288,duffing__32,duffing,duffing
289,rikitake__299,rikitake,rikitake
290,lorenz__423,lorenz,lorenz
291,lorenz__184,lorenz,lorenz
292,chua__324,chua,chua
293,duffing__412,duffing,duffing
294,lorenz__431,lorenz,lorenz
295,lorenz__476,lorenz,lorenz
296,duffing__493,duffing,duffing
297,rossler__403,rossler,rossler
298,lorenz__427,lorenz,lorenz
299,lorenz__81,lorenz,lorenz
300,rikitake__52,rikitake,rikitake
301,duffing__236,duffing,duffing
302,rossler__232,rossler,rossler
303,chua__210,chua,chua
304,rossler__230,rossler,rossler
305,rikitake__486,rikitake,rikitake
306,chua__93,chua,chua
307,rossler__352,rossler,rossler
308,chua__119,chua,chua
309,chua__51,chua,chua
310,chua__288,chua,chua
311,duffing__454,duffing,duffing
312,rikitake__4,rikitake,rikitake
313,duffing__227,duffing,duffing
314,lorenz__18,lorenz,lorenz
315,duffing__142,duffing,duffing
316,rikitake__257,rikitake,rikitake
317,duffing__423,duffing,duffing
318,rikitake__480,rikitake,rikitake
319,lorenz__418,lorenz,lorenz
320,rikitake__66,rikitake,rikitake
321,chua__311,chua,chua
322,rossler__150,rossler,rossler
323,duffing__127,duffing,duffing
324,rossler__285,rossler,rossler
325,chua__217,chua,chua
326,duffing__355,duffing,duffing
327,lorenz__230,lorenz,lorenz
328,rossler__339,rossler,rossler
329,rikitake__243,rikitake,rikitake
330,rikitake__150,rikitake,rikitake
331,duffing__161,duffing,duffing
332,lorenz__286,lorenz,lorenz
333,duffing__450,duffing,duffing
334,lorenz__265,lorenz,lorenz
335,duffing__133,duffing,duffing
336,chua__461,chua,chua
337,lorenz__443,lorenz,lorenz
338,duffing__431,duffing,duffing
339,chua__360,chua,chua
340,duffing__68,duffing,duffing
341,rikitake__40,rikitake,rikitake
342,duffing__81,duffing,duffing
343,lorenz__430,lorenz,lorenz
344,chua__219,chua,chua
345,duffing__152,duffing,duffing
346,rikitake__69,rikitake,rikitake
347,duffing__149,duffing,duffing
348,chua__7,chua,chua
349,rossler__9,rossler,rossler
350,rikitake__188,rikitake,rikitake
351,rossler__279,rossler,rossler
352,duffing__478,duffing,duffing
353,duffing__23,duffing,duffing
354,lorenz__392,lorenz,lorenz
355,chua__495,chua,chua
356,lorenz__356,lorenz,lorenz
357,rossler__495,rossler,rossler
358,rikitake__261,rikitake,rikitake
359,rossler__132,rossler,rossler
360,duffing__211,duffing,duffing
361,lorenz__164,lorenz,lorenz
362,lorenz__344,lorenz,lorenz
363,duffing__63,duffing,duffing
364,rossler__170,rossler,rossler
365,lorenz__106,lorenz,lorenz
366,duffing__339,duffing,duffing
367,duffing__346,duffing,duffing
368,rikitake__291,rikitake,rikitake
369,duffing__209,duffing,duffing
370,chua__487,chua,chua
371,rossler__191,rossler,rossler
372,chua__375,chua,chua
373,rossler__488,rossler,rossler
374,lorenz__149,lorenz,lorenz
375,chua__151,chua,chua
376,rossler__281,rossler,rossler
377,rikitake__301,rikitake,rikitake
378,duffing__344,duffing,duffing
379,lorenz__447,lorenz,lorenz
380,chua__126,chua,chua
381,rikitake__295,rikitake,rikitake
382,rossler__317,rossler,rossler
383,rikitake__271,rikitake,rikitake
384,lorenz__432,lorenz,lorenz
385,duffing__460,duffing,duffing
386,rikitake__372,rikitake,rikitake
387,rossler__335,rossler,rossler
388,rossler__78,rossler,rossler
389,rossler__239,rossler,rossler
390,rossler__219,rossler,rossler
391,rikitake__111,rikitake,rikitake
392,rossler__451,rossler,rossler
393,lorenz__343,lorenz,lorenz
394,chua__45,chua,chua
395,rikitake__42,rikitake,rikitake
396,lorenz__94,lorenz,lorenz
397,lorenz__187,lorenz,lorenz
398,rikitake__252,rikitake,rikitake
399,rikitake__249,rikitake,rikitake
400,rossler__492,rossler,rossler
401,rossler__134,rossler,rossler
402,chua__430,chua,chua
403,lorenz__350,lorenz,lorenz
404,chua__340,chua,chua
405,rossler__343,rossler,rossler
406,duffing__256,duffing,duffing
407,duffing__165,duffing,duffing
408,duffing__274,duffing,duffing
409,rikitake__466,rikitake,rikitake
410,lorenz__253,lorenz,lorenz
411,lorenz__471,lorenz,lorenz
412,lorenz__173,lorenz,lorenz
413,lorenz__246,lorenz,lorenz
414,lorenz__193,lorenz,lorenz
415,rossler__17,rossler,rossler
416,lorenz__48,lorenz,lorenz
417,rossler__1,rossler,rossler
418,rossler__143,rossler,rossler
419,rikitake__83,rikitake,rikitake
420,lorenz__102,lorenz,lorenz
421,chua__268,chua,chua
422,lorenz__7,lorenz,lorenz
423,lorenz__276,lorenz,lorenz
424,rikitake__131,rikitake,rikitake
425,rossler__90,rossler,rossler
426,duffing__230,duffing,duffing
427,chua__23,chua,chua
428,chua__199,chua,chua
429,chua__131,chua,chua
430,rikitake__494,rikitake,rikitake
431,duffing__54,duffing,duffing
432,rossler__14,rossler,rossler
433,rossler__447,rossler,rossler
434,lorenz__422,lorenz,lorenz
435,chua__72,chua,chua
436,lorenz__365,lorenz,lorenz
437,chua__201,chua,chua
438,chua__75,chua,chua
439,rikitake__334,rikitake,rikitake
440,lorenz__406,lorenz,lorenz
441,rossler__485,rossler,rossler
442,rikitake__469,rikitake,rikitake
443,rossler__273,rossler,rossler
444,rikitake__335,rikitake,rikitake
445,chua__339,chua,chua
446,chua__443,chua,chua
447,lorenz__240,lorenz,lorenz
448,duffing__203,duffing,duffing
449,duffing__84,duffing,duffing
450,duffing__315,duffing,duffing
451,chua__322,chua,chua
452,chua__350,chua,chua
453,rossler__61,rossler,rossler
454,duffing__41,duffing,duffing
455,rikitake__356,rikitake,rikitake
456,chua__493,chua,chua
457,rikitake__30,rikitake,rikitake
458,rikitake__288,rikitake,rikitake
459,chua__434,chua,chua
460,rikitake__462,rikitake,rikitake
461,chua__267,chua,chua
462,duffing__262,duffing,duffing
463,duffing__319,duffing,duffing
464,duffing__399,duffing,duffing
465,lorenz__360,lorenz,lorenz
466,duffing__174,duffing,duffing
467,rossler__249,rossler,rossler
468,rossler__388,rossler,rossler
469,lorenz__319,lorenz,lorenz
470,rikitake__439,rikitake,rikitake
471,chua__315,chua,chua
472,lorenz__438,lorenz,lorenz
473,rikitake__414,rikitake,rikitake
474,lorenz__206,lorenz,lorenz
475,rikitake__290,rikitake,rikitake
476,lorenz__195,lorenz,lorenz
477,rossler__238,rossler,rossler
478,rikitake__407,rikitake,rikitake
479,rossler__240,rossler,rossler
480,chua__197,chua,chua
481,rossler__96,rossler,rossler
482,rossler__79,rossler,rossler
483,lorenz__260,lorenz,lorenz
484,chua__453,chua,chua
485,rikitake__393,rikitake,rikitake
486,lorenz__379,lorenz,lorenz
487,lorenz__50,lorenz,lorenz
488,rikitake__412,rikitake,rikitake
489,rikitake__197,rikitake,rikitake
490,duffing__477,duffing,duffing
491,lorenz__95,lorenz,lorenz
492,rikitake__360,rikitake,rikitake
493,lorenz__462,lorenz,lorenz
494,duffing__180,duffing,duffing
495,rossler__153,rossler,rossler
496,lorenz__224,lorenz,lorenz
497,rikitake__425,rikitake,rikitake
498,chua__348,chua,chua
499,lorenz__337,lorenz,lorenz
500,chua__494,chua,chua
501,chua__183,chua,chua
502,rikitake__331,rikitake,rikitake
503,rikitake__198,rikitake,rikitake
504,rossler__80,rossler,rossler
505,rossler__412,rossler,rossler
506,duffing__318,duffing,duffing
507,lorenz__419,lorenz,lorenz
508,rossler__378,rossler,rossler
509,rikitake__64,rikitake,rikitake
510,rikitake__11,rikitake,rikitake
511,lorenz__67,lorenz,lorenz
512,lorenz__401,lorenz,lorenz
513,rikitake__491,rikitake,rikitake
514,rossler__185,rossler,rossler
515,lorenz__105,lorenz,lorenz
516,duffing__265,duffing,duffing
517,lorenz__434,lorenz,lorenz
518,duffing__391,duffing,duffing
519,chua__27,chua,chua
520,rossler__422,rossler,rossler
521,rikitake__302,rikitake,rikitake
522,duffing__179,duffing,duffing
523,rossler__347,rossler,rossler
524,chua__292,chua,chua
525,lorenz__209,lorenz,lorenz
526,duffing__171,duffing,duffing
527,rossler__157,rossler,rossler
528,rikitake__132,rikitake,rikitake
529,rossler__294,rossler,rossler
530,rossler__496,rossler,rossler
531,rossler__349,rossler,rossler
532,duffing__371,duffing,duffing
533,rossler__406,rossler,rossler
534,chua__349,chua,chua
535,rossler__250,rossler,rossler
536,duffing__137,duffing,duffing
537,chua__279,chua,chua
538,chua__441,chua,chua
539,rikitake__203,rikitake,rikitake
540,lorenz__64,lorenz,lorenz
541,duffing__439,duffing,duffing
542,rossler__398,rossler,rossler
543,rossler__56,rossler,rossler
544,rikitake__95,rikitake,rikitake
545,duffing__480,duffing,duffing
546,chua__130,chua,chua
547,chua__91,chua,chua
548,rossler__199,rossler,rossler
549,rikitake__324,rikitake,rikitake
550,rikitake__166,rikitake,rikitake
551,lorenz__288,lorenz,lorenz
552,duffing__125,duffing,duffing
553,duffing__10,duffing,duffing
554,rossler__497,rossler,rossler
555,rossler__330,rossler,rossler
556,duffing__244,duffing,duffing
557,rikitake__358,rikitake,rikitake
558,duffing__11,duffing,duffing
559,lorenz__479,lorenz,lorenz
560,chua__351,chua,chua
561,rikitake__363,rikitake,rikitake
562,rikitake__468,rikitake,rikitake
563,chua__73,chua,chua
564,rikitake__349,rikitake,rikitake
565,lorenz__279,lorenz,lorenz
566,duffing__382,duffing,duffing
567,rikitake__402,rikitake,rikitake
568,lorenz__21,lorenz,lorenz
569,rossler__139,rossler,rossler
570,rikitake__81,rikitake,rikitake
571,lorenz__306,lorenz,lorenz
572,rikitake__227,rikitake,rikitake
573,duffing__175,duffing,duffing
574,rikitake__339,rikitake,rikitake
575,chua__4,chua,chua
576,rossler__307,rossler,rossler
577,chua__406,chua,chua
578,duffing__451,duffing,duffing
579,duffing__469,duffing,duffing
580,rikitake__289,rikitake,rikitake
581,rossler__345,rossler,rossler
582,rikitake__382,rikitake,rikitake
583,chua__171,chua,chua
584,chua__213,chua,chua
585,lorenz__25,lorenz,lorenz
586,lorenz__492,lorenz,lorenz
587,lorenz__29,lorenz,lorenz
588,chua__335,chua,chua
589,duffing__12,duffing,duffing
590,rikitake__251,rikitake,rikitake
591,rikitake__417,rikitake,rikitake
592,duffing__143,duffing,duffing
593,chua__398,chua,chua
594,chua__253,chua,chua
595,lorenz__38,lorenz,lorenz
596,duffing__490,duffing,duffing
597,duffing__153,duffing,duffing
598,duffing__498,duffing,duffing
599,lorenz__91,lorenz,lorenz
600,rikitake__337,rikitake,rikitake
601,rossler__109,rossler,rossler
602,duffing__486,duffing,duffing
603,chua__141,chua,chua
604,duffing__101,duffing,duffing
605,rikitake__171,rikitake,rikitake
606,rikitake__176,rikitake,rikitake
607,duffing__255,duffing,duffing
608,rikitake__321,rikitake,rikitake
609,duffing__194,duffing,duffing
610,lorenz__205,lorenz,lorenz
611,rossler__65,rossler,rossler
612,chua__240,chua,chua
613,duffing__9,duffing,duffing
614,rikitake__264,rikitake,rikitake
615,rossler__287,rossler,rossler
616,chua__282,chua,chua
617,rossler__204,rossler,rossler
618,duffing__148,duffing,duffing
619,duffing__26,duffing,duffing
620,duffing__250,duffing,duffing
621,rikitake__74,rikitake,rikitake
622,chua__142,chua,chua
623,chua__214,chua,chua
624,rikitake__346,rikitake,rikitake
625,rikitake__285,rikitake,rikitake
626,chua__157,chua,chua
627,lorenz__89,lorenz,lorenz
628,rikitake__435,rikitake,rikitake
629,chua__354,chua,chua
630,rossler__95,rossler,rossler
631,chua__105,chua,chua
632,duffing__331,duffing,duffing
633,lorenz__385,lorenz,lorenz
634,duffing__400,duffing,duffing
635,duffing__82,duffing,duffing
636,chua__433,chua,chua
637,lorenz__250,lorenz,lorenz
638,rikitake__151,rikitake,rikitake
639,rossler__241,rossler,rossler
640,lorenz__66,lorenz,lorenz
641,chua__117,chua,chua
642,chua__156,chua,chua
643,chua__232,chua,chua
644,duffing__437,duffing,duffing
645,duffing__135,duffing,duffing
646,chua__215,chua,chua
647,lorenz__0,lorenz,lorenz
648,rossler__19,rossler,rossler
649,duffing__46,duffing,duffing
650,rossler__310,rossler,rossler
651,rikitake__194,rikitake,rikitake
652,rikitake__268,rikitake,rikitake
653,rossler__251,rossler,rossler
654,duffing__336,duffing,duffing
655,lorenz__85,lorenz,lorenz
656,rossler__427,rossler,rossler
657,rossler__175,rossler,rossler
658,rossler__351,rossler,rossler
659,chua__357,chua,chua
660,chua__299,chua,chua
661,lorenz__407,lorenz,lorenz
662,rikitake__306,rikitake,rikitake
663,duffing__472,duffing,duffing
664,rossler__292,rossler,rossler
665,rossler__446,rossler,rossler
666,chua__168,chua,chua
667,chua__278,chua,chua
668,rikitake__32,rikitake,rikitake
669,rossler__418,rossler,rossler
670,duffing__337,duffing,duffing
671,lorenz__359,lorenz,lorenz
672,duffing__210,duffing,duffing
673,chua__189,chua,chua
674,rossler__203,rossler,rossler
675,rossler__288,rossler,rossler
676,rossler__116,rossler,rossler
677,chua__323,chua,chua
678,rikitake__442,rikitake,rikitake
679,rikitake__443,rikitake,rikitake
680,rikitake__284,rikitake,rikitake
681,rikitake__90,rikitake,rikitake
682,lorenz__33,lorenz,lorenz
683,rikitake__436,rikitake,rikitake
684,lorenz__371,lorenz,lorenz
685,lorenz__374,lorenz,lorenz
686,chua__57,chua,chua
687,lorenz__237,lorenz,lorenz
688,lorenz__257,lorenz,lorenz
689,chua__464,chua,chua
690,lorenz__287,lorenz,lorenz
691,rossler__373,rossler,rossler
692,rikitake__449,rikitake,rikitake
693,lorenz__73,lorenz,lorenz
694,rossler__122,rossler,rossler
695,chua__250,chua,chua
696,chua__87,chua,chua
697,rikitake__190,rikitake,rikitake
698,chua__301,chua,chua
699,rossler__465,rossler,rossler
700,rossler__270,rossler,rossler
701,lorenz__34,lorenz,lorenz
702,chua__94,chua,chua
703,rossler__221,rossler,rossler
704,chua__342,chua,chua
705,duffing__228,duffing,duffing
706,duffing__287,duffing,duffing
707,lorenz__487,lorenz,lorenz
708,chua__216,chua,chua
709,lorenz__451,lorenz,lorenz
710,rikitake__126,rikitake,rikitake
711,rikitake__354,rikitake,rikitake
712,rikitake__456,rikitake,rikitake
713,rossler__392,rossler,rossler
714,duffing__470,duffing,duffing
715,lorenz__293,lorenz,lorenz
716,chua__56,chua,chua
717,rikitake__39,rikitake,rikitake
718,duffing__77,duffing,duffing
719,duffing__160,duffing,duffing
720,rossler__319,rossler,rossler
721,rikitake__377,rikitake,rikitake
722,duffing__405,duffing,duffing
723,lorenz__154,lorenz,lorenz
724,duffing__216,duffing,duffing
725,duffing__243,duffing,duffing
726,duffing__27,duffing,duffing
727,lorenz__456,lorenz,lorenz
728,rikitake__453,rikitake,rikitake
729,rikitake__49,rikitake,rikitake
730,lorenz__162,lorenz,lorenz
731,chua__426,chua,chua
732,lorenz__480,lorenz,lorenz
733,rikitake__180,rikitake,rikitake
734,rikitake__91,rikitake,rikitake
735,duffing__121,duffing,duffing
736,duffing__132,duffing,duffing
737,lorenz__2,lorenz,lorenz
738,chua__380,chua,chua
739,rikitake__409,rikitake,rikitake
740,duffing__389,duffing,duffing
741,duffing__75,duffing,duffing
742,rikitake__492,rikitake,rikitake
743,duffing__402,duffing,duffing
744,lorenz__90,lorenz,lorenz
745,chua__10,chua,chua
746,rossler__154,rossler,rossler
747,lorenz__361,lorenz,lorenz
748,rossler__148,rossler,rossler
749,rossler__102,rossler,rossler
750,lorenz__314,lorenz,lorenz
751,chua__471,chua,chua
752,lorenz__317,lorenz,lorenz
753,duffing__390,duffing,duffing
754,rikitake__274,rikitake,rikitake
755,rikitake__448,rikitake,rikitake
756,chua__309,chua,chua
757,chua__193,chua,chua
758,duffing__422,duffing,duffing
759,rikitake__147,rikitake,rikitake
760,rikitake__328,rikitake,rikitake
761,duffing__166,duffing,duffing
762,duffing__123,duffing,duffing
763,chua__254,chua,chua
764,lorenz__248,lorenz,lorenz
765,chua__326,chua,chua
766,duffing__55,duffing,duffing
767,lorenz__147,lorenz,lorenz
768,duffing__324,duffing,duffing
769,rossler__108,rossler,rossler
770,lorenz__128,lorenz,lorenz
771,duffing__410,duffing,duffing
772,lorenz__433,lorenz,lorenz
773,chua__297,chua,chua
774,rossler__272,rossler,rossler
775,rikitake__41,rikitake,rikitake
776,rossler__226,rossler,rossler
777,lorenz__393,lorenz,lorenz
778,lorenz__467,lorenz,lorenz
779,rossler__306,rossler,rossler
780,rossler__40,rossler,rossler
781,chua__450,chua,chua
782,chua__242,chua,chua
783,lorenz__83,lorenz,lorenz
784,duffing__300,duffing,duffing
785,rossler__66,rossler,rossler
786,lorenz__222,lorenz,lorenz
787,rossler__85,rossler,rossler
788,lorenz__132,lorenz,lorenz
789,duffing__88,duffing,duffing
790,lorenz__144,lorenz,lorenz
791,lorenz__221,lorenz,lorenz
792,duffing__96,duffing,duffing
793,rikitake__437,rikitake,rikitake
794,chua__476,chua,chua
795,chua__302,chua,chua
796,rossler__254,rossler,rossler
797,lorenz__37,lorenz,lorenz
798,chua__404,chua,chua
799,rikitake__106,rikitake,rikitake
800,chua__15,chua,chua
801,rikitake__136,rikitake,rikitake
802,duffing__249,duffing,duffing
803,lorenz__20,lorenz,lorenz
804,duffing__443,duffing,duffing
805,duffing__429,duffing,duffing
806,rossler__385,rossler,rossler
807,rikitake__57,rikitake,rikitake
808,lorenz__189,lorenz,lorenz
809,rikitake__124,rikitake,rikitake
810,lorenz__336,lorenz,lorenz
811,rossler__115,rossler,rossler
812,rikitake__237,rikitake,rikitake
813,lorenz__107,lorenz,lorenz
814,duffing__286,duffing,duffing
815,rikitake__322,rikitake,rikitake
816,rikitake__325,rikitake,rikitake
817,duffing__247,duffing,duffing
818,chua__477,chua,chua
819,chua__272,chua,chua
820,rossler__443,rossler,rossler
821,duffing__258,duffing,duffing
822,chua__123,chua,chua
823,chua__432,chua,chua
824,lorenz__304,lorenz,lorenz
825,rikitake__159,rikitake,rikitake
826,chua__291,chua,chua
827,chua__480,chua,chua
828,rossler__484,rossler,rossler
829,duffing__37,duffing,duffing
830,chua__138,chua,chua
831,rossler__342,rossler,rossler
832,rikitake__399,rikitake,rikitake
833,duffing__327,duffing,duffing
834,rossler__178,rossler,rossler
835,rikitake__72,rikitake,rikitake
836,lorenz__127,lorenz,lorenz
837,rossler__313,rossler,rossler
838,chua__410,chua,chua
839,lorenz__373,lorenz,lorenz
840,rossler__425,rossler,rossler
841,rikitake__380,rikitake,rikitake
